user_id,verified,name,username,location,text,tweet_id,created_at,edit_history_tweet_ids,possibly_sensitive,source,lang,type,geo.coordinates.type,geo.coordinates.coordinates
1.54E+18,FALSE,Bradley Wynne,BradleyWynne07,"Peterborough, England",@updatecharts a surra na Argentina uc,1.60E+18,2022-11-28 18:31:05+00:00,['1597297038684991491'],FALSE,Twitter for Android,es,replied_to,,
1.18E+18,FALSE,Eduardo Josue B.,EduardoJosueB2,,@vickyfloydd @IRemaek @ElBuenChico_ Argentina presiona para congelar precios: La crisis económica que vive e... https://t.co/0JuXtDkVv3 vía @YouTube Otro ejemplo 😂,1.60E+18,2022-11-28 18:31:03+00:00,['1597297034238693376'],FALSE,Twitter for iPhone,es,replied_to,,
375265959,FALSE,Sociedad Bíblica ARG,SocBiblicaArgen,,"O PIB da argentina, suíça, sérvia e alemanha juntas #FIFAWorldCup https://t.co/hXZVKY4tUC",1.60E+18,2022-11-28 18:31:03+00:00,['1597297033228201984'],FALSE,Twitter for Android,pt,,,
1.29E+18,FALSE,.🇧🇷,tzumoonlight,,@updatecharts @lorranyzxx tua mulher torce pra Argentina😡😡😡😡😡,1.60E+18,2022-11-28 18:31:03+00:00,['1597297032972357632'],FALSE,Twitter for Android,pt,replied_to,,
1.55E+18,FALSE,Adelson Firmino Rocha Botelho,FFirmino23,"Minas Gerais, Brazil",@Tim_Vickery Anyone else looking forward to hearing Tim and co on the world football phone in later? Particularly with Argentina and Brazil doing so well.,1.60E+18,2022-11-28 18:31:02+00:00,['1597297030057295872'],FALSE,Twitter for Android,en,replied_to,,
1.46E+18,FALSE,lucia_0283,luu_7u70,"📍Neuquén, Argentina📍",¿Qué necesita Argentina para pasar a octavos? ¿Qué posibles rivales tiene? https://t.co/Y0Woy4IMD1 vía @CNNEE,1.60E+18,2022-11-28 18:31:02+00:00,['1597297029817937922'],FALSE,Twitter for Android,es,,,
1.58E+18,FALSE,Silas Cando,siIascandoo,Brasil,".
¡Gracias Señor!
.
#Noviembre #Seguridad #Versículos #Biblia #Dios #Versículodeldía #PalabradeDios #sociedadesbíblicasunidas #SBU #SBA #sociedadbíblicaargentina #Argentina #sociedadbíblica https://t.co/aciPKZnW3e",1.60E+18,2022-11-28 18:31:01+00:00,['1597297025246191619'],FALSE,Metricool,es,,,
433021317,FALSE,Esteban VM,edvm9,,"@tony_ninix @updatecharts No caso, a Argentina é o blackpink do futebol https://t.co/VBq6zmvJyd",1.60E+18,2022-11-28 18:31:01+00:00,['1597297024076251136'],FALSE,Twitter for Android,pt,replied_to,,
96847778,FALSE,Sof(t) Lø,EvilMint,📍BA ,@JoaoBrrz @dimartinno3 @nocontextfooty Kkkkkk poxa eu cago coisa melhor q Argentina kkkkk,1.60E+18,2022-11-28 18:31:01+00:00,['1597297023614533633'],FALSE,Twitter for Android,pt,replied_to,,
1.48E+18,FALSE,FERCHO,ferchoproductor,"Caracas, Venezuela","@KoutaPhantom @Kozoovo @Canelo A vos te parece gracioso y cosa para pasar el rato reírse de lo q paso en las Malvinas? Las muertes de jóvenes q defendieron a nuestra patria? Eso es para pasar el rato? Q mal q estas de la cabeza eh, ustedes no se merecen ni respeto y menos de argentina.",1.60E+18,2022-11-28 18:31:01+00:00,['1597297021979070464'],FALSE,Twitter for Android,es,replied_to,,
1.27E+18,FALSE,M•A,Martins_Afeni,in my head,@ESPNArgentina PRÓXIMO ÉS ARGENTINA RACISTA DE MIERDA,1.60E+18,2022-11-28 18:31:00+00:00,['1597297021206990848'],FALSE,Twitter for Android,es,replied_to,,
1.54E+18,FALSE,Martincho diablo,diablo_capitan,,@gartuz @DeAlajuelaObvio https://t.co/g3liCV6tbX,1.60E+18,2022-11-28 18:31:00+00:00,['1597297021022793728'],FALSE,Twitter for iPhone,qme,replied_to,,
542166625,FALSE,shed - World Cup Edition,shaheeeeeeeer,North-West Frontier City,"@theweeknd bebe, venis a Argentina. Estoy que me muero!!!",1.60E+18,2022-11-28 18:31:00+00:00,['1597297019294740480'],FALSE,Twitter Web App,es,replied_to,,
1.20E+18,FALSE,elizita,elizitabrou,"Buenos Aires, Argentina","FERCHO | The Shield - Amoroso
Ya está disponible en @YouTube @youtubemusic, escúchalo ahora.
#Amoroso #ferchoproductor #producer #producerlife #NewMusic #NewMusicAlert #NewMusicRelease #NewMusicMonday #music #pop #Cumbia #beatmaker #producer #love #viral #Venezuela #Argentina https://t.co/PjKQmvafDa",1.60E+18,2022-11-28 18:31:00+00:00,['1597297018652610560'],FALSE,Twitter Web App,es,,,
1657925556,FALSE,aymi🇦🇷VI A AITANA,esposftbecerra,,@iam_brau @TeacherOfBall is France not better than both Argentina &amp; Brazil combined? 🙄,1.60E+18,2022-11-28 18:31:00+00:00,['1597297018619465728'],FALSE,Twitter for Android,en,replied_to,,
2818375135,FALSE,javier petrozzi 🍺,javierpetrozzi,Ciudad Autónoma de Buenos Aire,"@kunfantaforo Paises Bajos vs Qatar 3 a 0
Ecuador vs Senegal 2 a 1
Gales vs Inglaterra 0 a 4
Irán vs Estados Unidos 0 a 1
Tunez vs Francia 0 a 2
Australia vs Dinamarca 1 a 1
Polonia vs Argentina 0 a 1
Arabia Saudita vs Mexico 1 a 2",1.60E+18,2022-11-28 18:30:59+00:00,['1597297017604435968'],FALSE,Twitter Web App,es,replied_to,,
97558225,FALSE,Christian López Vie,ChrisLopezVie,Ciudad de México,"@mkfadii Not Belgium 😂
Ok but seriously though while I had Argentina winning to start (and I still think that will happen), Spain are clearly playing the best football out of anyone so far in my view.",1.60E+18,2022-11-28 18:30:59+00:00,['1597297015444021248'],FALSE,Twitter for iPhone,en,replied_to,,
7.91E+17,FALSE,Forbes Argentina,forbesargentina,Ciudad Autónoma de Buenos Aire,the weeknd va a estar en la Argentina y dios me dio dos riñones para esta situación,1.60E+18,2022-11-28 18:30:58+00:00,['1597297012994498560'],FALSE,Twitter for Android,es,,,
4320201013,FALSE,Alex M,_AlexM26x,"New Jersey, USA",@Tatiiperezz__ @LauriaProd @LauriaProd dale lauria porque si no gana eso y pierde argentina nos pega un tiró a nosotras,1.60E+18,2022-11-28 18:30:58+00:00,['1597297012969734144'],FALSE,Twitter for iPhone,es,replied_to,,
320842311,FALSE,D.nadie,_RamirezDiego,"Buenos Aires, Argentina",Al final teníamos más nazis en Argentina que en el resto del mundo! El cobijo que les dió Perón está dando sus frutos...,1.60E+18,2022-11-28 18:30:35+00:00,['1597296914290343937'],FALSE,Twitter Web App,es,,,
15009738,FALSE,Auto123,auto123,,Chance y hoy se rompe el récord de asistencia que había logrado México vs Argentina…,1.60E+18,2022-11-28 18:30:35+00:00,['1597296913551749125'],FALSE,Twitter for iPhone,es,,,
1.59E+18,FALSE,world cup,worldcupboll,,"Argentina y Polonia por otros medios: Messi versus Lewandowski, la batalla que también se pelea fuera de las cancha https://t.co/9ZJ91nG4UG",1.60E+18,2022-11-28 18:30:35+00:00,['1597296913467944961'],FALSE,dlvr.it,es,,,
279755488,FALSE,Saturnino Puga E.🇵🇦,Ninopuga,"Rep. de Panamá, América C.",Messi is a class act. He never stepped on that shirt..he took off his shoe. #Messi𓃵 #Argentina #MexicoVsArgentina https://t.co/rNKaaU2Cw1,1.60E+18,2022-11-28 18:30:34+00:00,['1597296910221836288'],FALSE,Twitter for iPhone,en,quoted,,
586655126,FALSE,mario bross,maiilto,Monterrey,Tas en Argentina papi hablame de bad choices,1.60E+18,2022-11-28 18:30:33+00:00,['1597296908099547136'],FALSE,Twitter for iPhone,es,,,
1.51E+18,FALSE,Marcelo Angel Farina,MarceloAngelFa2,,A Rolls-Royce to Each Saudi Arabian Player for Beating Argentina? https://t.co/TvIeT8mBaG,1.60E+18,2022-11-28 18:30:33+00:00,['1597296907545907201'],FALSE,Mashup Web,en,,,
1.28E+18,FALSE,We 💘 @SpaceX @Tesla @BoringCompany,SpacexWe,#MARS,"#FIFAWorldCup2022 
#FIFAWorldCup 
#WorldCup 
#WorldCup2022 
#Argentina 
#NFT 
#OpenSeaNFT 
@opensea 
Check out this item on OpenSea https://t.co/nG4DbSrx5N عبر @opensea",1.60E+18,2022-11-28 18:30:33+00:00,['1597296907508142082'],FALSE,Twitter Web App,en,,,
2209846014,FALSE,pipi bot,ttedepeperina,cba,"Lo bonito del fútbol entre jugadores profesionales, versus el desmadre entre fanáticos de Argentina 🇦🇷 y México 🇲🇽 . La dos caras de la moneda https://t.co/7uYWQRoEkG https://t.co/HX7BIsuH9q",1.60E+18,2022-11-28 18:30:33+00:00,['1597296905796882432'],FALSE,Twitter for iPhone,es,,,
1.33E+18,FALSE,Sven,unnamed1_7,,"@vampipe Ya se cocina el auto atentaddo cómo el que ocurrió en Argentina precisamente cuando la Vicepresidenta Cristina Fernández le salieron acusaciones por corrupción.
Y Ahora que AMLO salió embarrado en el juicio del Chapo.
Adivinen a quien van a martirizar en vida?
Pues a AMLO",1.60E+18,2022-11-28 18:30:32+00:00,['1597296901098905601'],FALSE,Twitter for Android,es,replied_to,,
1.14E+18,FALSE,🇧🇷 Warriors • Br • Dub - ,WarriorsBrDub,,@betobooks Argentina va a ser campeón!,1.60E+18,2022-11-28 18:30:32+00:00,['1597296900960841728'],FALSE,Twitter for Android,es,replied_to,,
1198400496,FALSE,Canal Showsport,ShowsportCanal,"Córdoba, Argentina",@fxshea62 @theskindoctor13 @elonmusk @tim_cook Don't cry 😢  for me #Argentina https://t.co/iBnIJQhGT6,1.60E+18,2022-11-28 18:30:31+00:00,['1597296897940938752'],FALSE,Twitter for Android,en,replied_to,,
1.54E+18,FALSE,Julen 💙❤️,BaldeismoFCB_,"Bilbao, España",le hable a jael para picantear por cómo le fue a suiza y me mando una foto con la de argentina puesta 🧘‍♀️,1.60E+18,2022-11-28 18:30:31+00:00,['1597296896917536769'],FALSE,Twitter for Android,es,,,
2335168814,FALSE,Diego Crosta,crostajose_2705,,"@Jblanco44899777 @IbaiLlanos @Martinpdisalvo de qué odio hablas xd, Argentina nl es latam,",1.60E+18,2022-11-28 18:30:31+00:00,['1597296896501985280'],FALSE,Twitter for Android,es,replied_to,,
1.60E+18,FALSE,‏ؘ,JKMONTGOMERYY,"⠀⠀❍ : 𝐃𝐀𝐑𝐊 𝐒𝐎𝐔𝐋 —   . ⌕ 𝟭𝟬𝟬𝟱 • 
immortal 𝗮𝗻𝗱 immoral (𝟢𝟥 : 𝟢𝟢 𝗮𝗺) 
𝗱𝗶𝗮𝘃𝗼𝗹𝗼  ❪ 𝗌𝘃 ❫ 𝒞adavre d. 𝗅𝖺 mort⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀",@FIFAWorldCup É o Brasil!!! Argentina nunca será Brasil 😤,1.60E+18,2022-11-28 18:30:31+00:00,['1597296896267407360'],FALSE,Twitter for Android,pt,replied_to,,
1.60E+18,FALSE,Jesus,Chuy20Three,,"⚽🏋️ Argentina se entrenó pensando en Polonia 🔜

👉https://t.co/N6lX7AnSUh https://t.co/U6UfitvpCW",1.60E+18,2022-11-28 18:30:30+00:00,['1597296895868952576'],FALSE,Twitter for Android,es,,,
1.32E+18,FALSE,👑 Peяøиıα Peøρłe 👑,DomadorReposera,Peяøиıšтάи. ,@PrivateTiago Tiago te has leído el hilo? Eres el mítico NPC que es un ultra de Argentina,1.60E+18,2022-11-28 18:30:30+00:00,['1597296894409322496'],FALSE,Twitter for Android,es,replied_to,,
16203788,FALSE,Richard S. MacKinnon (he/him),TinTincognito,"Hamilton, Ontario, Canada","@DarioCastiglion @georgina_mayo_ @RADIOFENIX9 @25siete_info Y todavía sale hoy en la prensa, que el puerto de Montevideo bate  récord de movimiento, ganando cargas de Paraguay y Argentina y quedando en el 10mo puesto en puertos de Sud y Centro América. 
Uruguay nomaaaaa",1.60E+18,2022-11-28 18:30:30+00:00,['1597296894073393153'],FALSE,Twitter for Android,es,replied_to,,
1.59E+18,FALSE,Robinsson Cravents,RobinssonCrave3,,agora vou ir na academia pra bater em brasileiro que torce p argentina.,1.60E+18,2022-11-28 18:30:30+00:00,['1597296893440438273'],FALSE,Twitter for iPhone,pt,,,
280145625,FALSE,Bruno Casemiro 🇧🇷/🌉 (11-10),BruReisSant,"Salvador, Bahia",@Canelo Bro era de callarlo no humillarlo 🤣 ese men es un lambe huevos con Messi el prefiere Argentina que su propio Pais,1.60E+18,2022-11-28 18:30:29+00:00,['1597296889174831105'],FALSE,Twitter for Android,es,replied_to,,
147040015,FALSE,EROS WHITE,eroswhite,Uruguay,"Clavas una clandestina y te nombran personaje del año.
Te robas las vacunas y te dan un reconocimiento por la gestión en una pandemia. 

Argentina, jamás lo entendieras.",1.60E+18,2022-11-28 18:30:29+00:00,['1597296887648104450'],FALSE,Twitter for Android,es,,,
1.55E+18,FALSE,Lucas,Lucassa66536040,Argentina ,@tinyhippiechick Nov 26 EWE:  Argentina — ARGENTINA ISSUES RED ALERT UNDER EXTREME HEAT RECORDS. https://t.co/m4po3BHalf,1.60E+18,2022-11-28 18:30:28+00:00,['1597296887148990464'],FALSE,Twitter Web App,en,replied_to,,
392432281,FALSE,Joaquin Olmedo,JoaquinOlmedo11,Buenos Aires,"@eldoctorpelaez @MdeFrancisco12 El mejor gol...tiene nombre Richarlison vs Serbia! 
la mayor decepción.... Belgica por que lo de argentina jugando horrible ya es costumbre",1.60E+18,2022-11-28 18:30:28+00:00,['1597296886880161793'],FALSE,Twitter Web App,es,replied_to,,
1.47E+18,FALSE,Gonzalo Vittar,Gonzalohsi,,"Haiti, Jamaica, Líbano, Índia, Paquistão e cia… você nasce no país que todo mundo ama e torce pra ARGENTINA 🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/1VmsK17CZr",1.60E+18,2022-11-28 18:30:28+00:00,['1597296884132941824'],FALSE,Twitter for iPhone,pt,quoted,,
1.31E+18,FALSE,;; Lar4x ;; 🧡🤍💗,Este_Nombre_Usa,she/her,Esto sería lindo del todo conmigo abriendo en Argentina y Chile https://t.co/U1HVFkJrRS,1.60E+18,2022-11-28 18:30:27+00:00,['1597296882774343680'],FALSE,Twitter for iPhone,es,quoted,,
1.56E+18,FALSE,Legna para los amigos,Legnasito,,"@esagentemala Jajaja si tal cual no se si llego al
Miércoles !!! Pero vamos argentina jajaja",1.60E+18,2022-11-28 18:30:27+00:00,['1597296880706523136'],FALSE,Twitter Web App,es,replied_to,,
1.22E+18,FALSE,Ricardo Junior,ricarrdojr0,"Nova Descoberta, Recife",Toda la Argentina en este momento… https://t.co/kKlE1M2VA9,1.60E+18,2022-11-28 18:30:27+00:00,['1597296879540527104'],FALSE,Twitter for iPhone,es,,,
1.47E+18,FALSE,Con.,onlykonw,só na incompreensão ,@acervantes_ @Canelo El dibu odia argentina porque salta sobre una casaca argentina? No sean ridículos.,1.60E+18,2022-11-28 18:30:26+00:00,['1597296876709351424'],FALSE,Twitter for Android,es,replied_to,,
1.36E+18,FALSE,sunflower lvs ro 🇲🇽,keonstrash,🇲🇽,"@Ceftriaxonainye @sjahir26 En realidad la grandes olas migratorias hacia Argentina ni siquiera fueron en épocas de guerra, y qué lástima que no hayan elegido a tu país en primer lugar estando en épocas de guerra o no.",1.60E+18,2022-11-28 18:30:26+00:00,['1597296876230889472'],FALSE,Twitter for Android,es,replied_to,,
1.14E+18,FALSE,AnaDeBsAs,AnaDeBsAs3,Macondo,Todos creyendo que la tercera guerra mundial iba a ser por la invasión rusa a Ucrania y resulta que va a ser por el Argentina México del mundial https://t.co/hyQROURoHx,1.60E+18,2022-11-28 18:30:26+00:00,['1597296876143120384'],FALSE,Twitter for Android,es,quoted,,
313543186,FALSE,TOTALMEDIOS,Totalmedios_com,"Buenos Aires, Argentina",@choquei Essa foto é maior que a Argentina,1.60E+18,2022-11-28 18:30:25+00:00,['1597296872938668032'],FALSE,Twitter for Android,pt,replied_to,,
7.62E+17,FALSE,Daniel,DannyRomanos69,"Mexicali, Baja California","@cnnportugal
Quem é  melhor ??🤦🏾🤦🏾🤦🏾
Ronaldo ou messi ?🙈
Não sabia que porque vai jogar contra Argentina para a jornalista perguntar ao adepto quem é  melhor.
Será que um dia vão fazer uma entrevista a um adepto sem perguntar  quem é  o melhor entre os dois futebolista!?",1.60E+18,2022-11-28 18:30:24+00:00,['1597296869767811073'],FALSE,Twitter for Android,pt,,,
1063841816,FALSE,Oda Cortés,OdaCorts,,"usted me fascina, toda bonita seguro es de argentina",1.60E+18,2022-11-28 18:30:23+00:00,['1597296866353639424'],FALSE,Twitter for iPhone,es,,,
1.23E+18,FALSE,LolTwittPassarim,LolPassarim,,@TV_Publica Villa Argentina. Una tribu donde inauguran un techo😡,1.60E+18,2022-11-28 18:30:23+00:00,['1597296865980321792'],FALSE,Twitter for Android,ca,replied_to,,
1.33E+18,FALSE,BeyondEternal,eternal_beyond,,"La agencia @LlorenteyCuenca incorpora a Matías Feldman como nuevo Director de Influencia Digital de Argentina 

https://t.co/nF1Q3106jF https://t.co/9UliHs0Pbd",1.60E+18,2022-11-28 18:30:23+00:00,['1597296864839479299'],FALSE,Buffer,es,,,
351856438,FALSE,Caminosdelvino.com,caminosdelvino_,Argentina,@Canelo Regálale un billete al jugador o selección que le meta el chorizo a la selección Argentina. Si yo pudiera le daría un billete a quien los deje fuera del mundial,1.60E+18,2022-11-28 18:30:23+00:00,['1597296862737747968'],FALSE,Twitter for Android,es,replied_to,,
473904519,FALSE,Emiqeti,el_emi20,,"@_David05_ Para nada… mis padres le van a Argentina y mis sobris tambn 😌 
Les duele q soy la favorita",1.60E+18,2022-11-28 18:30:22+00:00,['1597296860313849856'],FALSE,Twitter for iPhone,es,replied_to,,
9.05E+17,FALSE,Voces Críticas,Voces_criticas,"Salta, Argentina","@HalierLol Rapaz, batida bonita do Casimiro, mas teve desviada. Foi um belo gol de grupo, inclusive. 
Valorizo.
Mas o gol do messi foi outros quinhentos. Messi chutou de longe, colocadinho no canto e praticamente achou o gol sozinho, salvando a Argentina.",1.60E+18,2022-11-28 18:30:22+00:00,['1597296858317336576'],FALSE,Twitter for iPhone,pt,replied_to,,
182193296,FALSE,Tutu,jagrecco,,"@LucianiAriel @CristianVzla No tiene ninguno, es más, Argentina no tiene ninguno este siglo 😹😹, y Canelo no solo fue, lo sigue siendo, y de 5 organizaciones diferentes",1.60E+18,2022-11-28 18:30:21+00:00,['1597296856413114368'],FALSE,Twitter for Android,es,replied_to,,
445200521,FALSE,Simone Verissimo 🇧🇷,julia_gagaxx,,"@T0T0P0007 @LuisDaniel1306 @AlvaritoMorales Revisa los historiales frente a Argentina jajaj, Chile te metió 7 amigo jajaja, hasta Bolivia seria grande en la conCACAf",1.60E+18,2022-11-28 18:30:21+00:00,['1597296855188373506'],FALSE,Twitter for Android,es,replied_to,,
9.57E+17,FALSE,Nati 🇦🇷,NatT6321,✨We're unstoppable ✨,"Mirá la predicción del partido de Argentina- Polonia 

#Salta #VocesCríticas #EsViral @fifaworldcup_es 

https://t.co/Iqrghw0jEI",1.60E+18,2022-11-28 18:30:21+00:00,['1597296854751793152'],FALSE,Twitter Web App,es,,,
1.60E+18,FALSE,Yaco con Y de Yamegorriaron,yaco_oviedo,los valencianos city,@diegowainstein Che pajarito mirá si Argentina llega a la final y te lo tenés que fumar entregando algún premio! 🤣✌🏼,1.60E+18,2022-11-28 18:30:20+00:00,['1597296851400597505'],FALSE,Twitter for Android,es,replied_to,,
1.33E+18,FALSE,Gaab 100%hexa,el_gaaab,"Salvador, Brasil",@FinallyHeSleeps @EAFIFAMOBILE Messi - Argentina,1.60E+18,2022-11-28 18:30:19+00:00,['1597296849513480192'],FALSE,Twitter for iPhone,it,replied_to,,
409319414,FALSE,Jujuy al Momento,JujuyalMomento,San Salvador de Jujuy,@futebol_info Plan só eu acho que se convocarem o neymar o hexa vai ser da Argentina?,1.60E+18,2022-11-28 18:30:19+00:00,['1597296848943058944'],FALSE,Twitter for Android,pt,replied_to,,
2281282279,FALSE,"lele, lelé da cuca",LeleAlcantara_,"Santa Catarina, Brasil","@Elizalde79V @sabiosdeldeport @LuchoIbarra690 Tienen tambien tiradas camisetas de Argentina, no seas pelotudo.",1.60E+18,2022-11-28 18:30:19+00:00,['1597296848556855302'],FALSE,Twitter for Android,es,replied_to,,
40972966,FALSE,Antonio Benavides,TonyBenavidesH,"Lima, Peru","@CAzul498 @CAPArgento__ Que te metes con boca negro la concha de tu madre, ese solo club de argentina tiene más historia que todo el puto fútbol y mediocre de México, por algo se fueron de conmebol, no les da el nivel sorete",1.60E+18,2022-11-28 18:30:19+00:00,['1597296847332474880'],FALSE,Twitter for Android,es,replied_to,,
3317555339,FALSE,Leonardo Rossatto,nadanovonofront,"Santo André, Brasil","No Brasil tem o militão que não paga pensão 
Rodrygo que não assume o filho 
O Anthony Que trai a mulher mas não vai torcer pro Brasil porque o Neymar sonega imposto KAKAKAKAKSKSKS
Argentina é meu ovo, bora Brasil 🇧🇷 https://t.co/TxL8D8y03h",1.60E+18,2022-11-28 18:30:17+00:00,['1597296840596418560'],FALSE,Twitter for iPhone,pt,quoted,,
377496718,FALSE,Canal 10,Tucanal10,Cancún Quintana Roo,"@strangertbr não acredito que chorei por uma torcedora da argentina, af",1.60E+18,2022-11-28 18:30:16+00:00,['1597296837026717697'],FALSE,Twitter for iPhone,pt,replied_to,,
1.60E+18,FALSE,Asif,Asifalvi130,,@SalvatoreCaro El Corea Ghana / Argentina México,1.60E+18,2022-11-28 18:30:16+00:00,['1597296833470287872'],FALSE,Twitter for Android,es,replied_to,,
1.56E+18,FALSE,daniel s,daniels90472335,"Morón, Argentina","Por mim, que o emparceiramento seja o mais complicado possível. Se for pra ser Hexa, que seja eliminando Portugal nas oitavas, Espanha nas quartas, Holanda na semifinal e França ou Argentina na final.",1.60E+18,2022-11-28 18:30:15+00:00,['1597296830274220032'],FALSE,Twitter for iPhone,pt,,,
1.60E+18,FALSE,arman khan,armankh42983068,,"Please help support Argentina, add a #Twibbon now! https://t.co/qrNQcuiiax",1.60E+18,2022-11-28 18:30:15+00:00,['1597296830034821120'],FALSE,Twibbon,en,,,
4095824176,FALSE,Cruzados de las Estrellas,CruzadoEstrella,En la Flota de la Tierra,"El grupo C, donde se encuentra la selección de #Argentina, #México, #Polonia y #ArabiaSaudita, están esperando por jugar su tercer y último partido https://t.co/byrvPz7Pc5",1.60E+18,2022-11-28 18:30:15+00:00,['1597296829485355008'],FALSE,Postcron App,es,,,
1.43E+18,FALSE,La Tini La Rompe,LATINITFT,,“Showed what he’s about” – England star wowed by Argentina captain Lionel Messi’s ‘unbelievable’ performance against Mexico  https://t.co/uGWB7LlPxn,1.60E+18,2022-11-28 18:30:15+00:00,['1597296829078671360'],FALSE,WordPress.com,en,,,
1.24E+18,FALSE,♡,JossAhyne,,@xandreas99 @genaro_ovejero @camila144p @Ia__BeILezza @estefiberardi Si sabes sacar porcentual% conforme a la cantidad de habitantes Argentina llevó más gente. Algo más de 130 millones de mexicanos.y acá solo 47 millones. Quién llevo más?,1.60E+18,2022-11-28 18:30:14+00:00,['1597296826587439104'],FALSE,Twitter for Android,es,replied_to,,
1.35E+18,FALSE,SL Fútbol 🦅,sl_futbol,,@FIFAcom @Argentina Valo,1.60E+18,2022-11-28 18:30:14+00:00,['1597296826490662912'],FALSE,Twitter for Android,es,replied_to,,
473033605,FALSE,•lūks •,lucas_nojosa,"São Luís, Brazil","La #cruzada ha terminado. ¿Hay tiempo para otra #aventura? Sí,  para las elegidas por los #lectores . Descubre el último episdodio de la #saga más #epica del #espacio
https://t.co/IfBJVLkHKl
La mejor #CienciaFicción de #España, #Argentina y #Mexico https://t.co/4LzKKbQ8d9",1.60E+18,2022-11-28 18:30:14+00:00,['1597296824963895296'],FALSE,DragonKin_Tester,es,,,
1.26E+18,FALSE,Alvixo,OfficialAlvixo,New York USA,"En honor a la rivalidad futbolera, etc. ¿Se puede armar un Argentina - Brasil de TFT? 

Un showmatch. Dos selecciones. La posibilidad de eternamente llamar al otro: hijos nuestros.",1.60E+18,2022-11-28 18:30:13+00:00,['1597296822493798400'],FALSE,Twitter for Android,es,,,
476766148,FALSE,@teamservice🇧🇷🇧🇷🇧🇷🫢🫢🫢,ateamservice,trinidad and tobago,"@GattiIgnacio @elrako12 @Br3ndafab33 @estefiberardi En realidad se va la gente de escasos recursos, yo por eso sigo aquí, con estudios y un salario que le daría de comer a medio Argentina. Y ustedes? con estudios se vienen a ser meseros acá😂 No digo que soy superior digo que SOMOS SUPERIORES, pinches muertos de hambre.",1.60E+18,2022-11-28 18:30:13+00:00,['1597296820622802944'],FALSE,Twitter Web App,es,replied_to,,
165272726,FALSE,Kevs📸,kevsluries,Argentina,Si hace 8 años me hubieran dicho que Portugal tendría mucho mejor plantilla que Argentina en 2022 no me lo hubiera creído. Que puto equipazo tienen. https://t.co/dabStIEPBA,1.60E+18,2022-11-28 18:30:11+00:00,['1597296812838113280'],FALSE,Twitter for Android,es,,,
1.06E+18,FALSE,Ariel rp,ArielzeroRp,,"@FOFOQUEl O PIB da argentina, suíça, servia e alemanha juntas https://t.co/DI36mJVX2P",1.60E+18,2022-11-28 18:30:11+00:00,['1597296812766863360'],FALSE,Twitter for Android,pt,replied_to,,
8.49E+17,FALSE,333,Valentinaftello,,“Showed what he’s about” – England star wowed by Argentina captain Lionel Messi’s ‘unbelievable’ performance against Mexico  https://t.co/Cux082YYig,1.60E+18,2022-11-28 18:30:10+00:00,['1597296810925740033'],FALSE,WordPress.com,en,,,
81141692,FALSE,The WJ,WagnerJaques,Porto Alegre/RS,@SKALakaCAPSBOSS Still waiting 😃😅 my Argentina bruh 😂🤣,1.60E+18,2022-11-28 18:30:09+00:00,['1597296807599812610'],FALSE,Twitter for Android,en,replied_to,,
1.56E+18,FALSE,Yachay,Yachaype,"Lima, Peru","Yo: no voy a comprar más entradas por  un tiempo 

The Weekend: voy a sacar una fecha en Argentina",1.60E+18,2022-11-28 18:30:09+00:00,['1597296805959864320'],FALSE,Twitter for iPhone,es,,,
9.23E+17,FALSE,Manuel Fernández,Dartzstereo24,,@cg_nvz @SomosAnalistas_ No hablo con país más homofóbico y que tiene que levantar fiambres en bolsa por la inseguridad que tienen xd la mejor carne argentina te duele la cola? Pero si se puede comprar vos solo hablas de lejos,1.60E+18,2022-11-28 18:30:08+00:00,['1597296802075901952'],FALSE,Twitter Web App,es,replied_to,,
196787564,TRUE,El Doce,ElDoce,"Córdoba, Argentina.",Abel en argentina me va a dar algooooooo,1.60E+18,2022-11-28 18:30:08+00:00,['1597296801983651840'],FALSE,Twitter for Android,es,,,
631127501,FALSE,el atendedor de boludos,perriargento,San martin de los andes,"Brasil, Argentina, Uruguai, Colômbia, Paraguai, Chile, Alemanha, Itália, França,  Espanha, Inglaterra, Holanda, Croácia (talvez junte com Iuguslávia), Portugal, Bélgica e Suécia. Talvez arrisque Nigéria e Camarões.",1.60E+18,2022-11-28 18:30:08+00:00,['1597296800737595393'],FALSE,Twitter for Android,pt,replied_to,,
1.58E+18,FALSE,no bajo ni con pasta ya sabes kien soy,Zaid_rkt,,"Tras 36 partidos sin perder, Selección Argentina cae frente a Arabia Saudita en su estreno en el Mundial Qatar 2022 y queda última en el grupo C. https://t.co/W0oojSeuHW",1.60E+18,2022-11-28 18:30:08+00:00,['1597296800696000514'],FALSE,Twitter Web App,es,,,
1.24E+18,FALSE,bruno cunha,komituamae,Terra dos sonhos ,Imaginar que una respuesta mia a un hilo sobre Argentina y Bangladesh iba a ser mi twitt mas Faveado. https://t.co/pHurocycIc,1.60E+18,2022-11-28 18:30:04+00:00,['1597296786611507201'],FALSE,Twitter Web App,es,,,
