verified,name,location,user_id,username,withheld.country_codes,edit_history_tweet_ids,source,possibly_sensitive,created_at,tweet_id,text,lang,withheld.copyright,withheld.country_codes,type,geo.coordinates.type,geo.coordinates.coordinates
FALSE,idk (modo selección),,1.47E+18,ramii8n,,['1597297191340879872'],Twitter for Android,FALSE,2022-11-28 18:31:41+00:00,1.60E+18,@updatecharts e a argentina?,pt,,,replied_to,,
FALSE,Timmy O'Toole🐔,Corrientes,10476022,ArielGE,,['1597297191218860032'],Twitter for Android,FALSE,2022-11-28 18:31:41+00:00,1.60E+18,"@arturiano33 Deja de llorar mexicanos, unas vez más argentina demostró ser el mejor.",es,,,replied_to,,
FALSE,V. Ramakrishnan,India,78039901,Jupe17,,['1597297191000809474'],Twitter for Android,FALSE,2022-11-28 18:31:41+00:00,1.60E+18,@juanci_2003 @I_Am_BillyKanne @Brisa75548367 @AnthonyyFCB @Canelo Porque en Argentina o viajas o vives,es,,,replied_to,,
FALSE,mary,only seven!🫀,1.39E+18,pjmkfly,,['1597297190459691008'],Twitter for Android,FALSE,2022-11-28 18:31:41+00:00,1.60E+18,@CarlosHenriqueV @luckydementa @BrunoFerreeiraz @nocontextfooty Que feo perder la final en el Maracana contra argentina kkkkkk,es,,,replied_to,,
FALSE,R 🇸🇦,Kingdom of Saudi Arabia,1.50E+18,Riri23146,,['1597297188945940480'],Twitter for Android,FALSE,2022-11-28 18:31:40+00:00,1.60E+18,@Maco_chee @jorgeanaini @HctorSalinas8 @cesc4official Habían hinchas mexicanos hasta quemando la bandera de Alemania y muchos que le hicieron lo mismo a la de Argentina,es,,,replied_to,,
FALSE,Guille MB,Rosario / Aurocastro,194241001,hotcanalla,,['1597297187150761984'],Twitter Web App,FALSE,2022-11-28 18:31:40+00:00,1.60E+18,@bbva_argentina Hola! Les mandé una consulta por dm. Gracias!,es,,,,,
FALSE,FandomGh22,,1.59E+18,FandomGh22,,['1597297187134009344'],Twitter Web App,FALSE,2022-11-28 18:31:40+00:00,1.60E+18,"Los de Bangladesh son fanáticos de Argentina porque no hablan español, así de simple. Si entendieran a esos mamadores sabrían porque la mayoría de Latinoamerica festeja cuando pierden.",es,,,,,
FALSE,frankwasfrank,,1.52E+18,frankwasfrank,,['1597297183652425728'],Twitter for Android,FALSE,2022-11-28 18:31:39+00:00,1.60E+18,"@LANACION La korrupción no permite ni siquiera defender los árboles y el agua. Somos un país de ignorantes ambientales. Lo peor, que lo sufrimos y lo sufrirán nuestros hijos y nietos, como todo en Argentina. Las grandes potencias, se van a quedar con todos nuestros recursos",es,,,replied_to,,
FALSE,🎩ADÁN 🎄ᴱᴸ ᶠᴱᴹᴮᴼʸ ᴹᴬˢ ᶠᵁᴱᴿᵀᴱ 🥛,,1.38E+18,_ADAN_1,,['1597297179269672960'],Twitter for Android,FALSE,2022-11-28 18:31:38+00:00,1.60E+18,"Por mi, que se vaya a chingar a su padre messi, el canelo, el mundial, la bandera, la playera, la selección, argentina, catar, amlo y lili Téllez juntos, agarrados de las manos y en bicicleta para que lleguen más rápido",es,,,,,
FALSE,ً,Argentina,2586631464,ddddflor,,['1597297175834546176'],Twitter for Android,FALSE,2022-11-28 18:31:37+00:00,1.60E+18,"la rivalidad entre Mexico y Argentina es inexistente, ellos quieren estar a nuestra altura pero no pueden. 
Los Rivales de Argentina:
⭐⭐⭐⭐⭐Brasil
⭐⭐⭐⭐Alemania
⭐⭐Uruguay
⭐Inglaterra
Chile 
Esas son algunas rivalidades de la albiceleste. Los buenos van con los buenos",es,,,,,
FALSE,Luciano,,9.79E+17,LuchoCiu,,['1597297175436070912'],Twitter for Android,FALSE,2022-11-28 18:31:37+00:00,1.60E+18,@Martinpdisalvo Preocúpate por Argentina porque hasta Japón puede llegar a dejar afuera a Argentina,es,,,replied_to,,
FALSE,ggdaris3,Tucuman -Argentina,1.17E+18,ggdaris3,,['1597297073035960321'],Twitter Web App,FALSE,2022-11-28 18:31:13+00:00,1.60E+18,"@tariqpanja India is nowhere in football so my 1st memory of football is the 86 WC &amp; I supported West Germany (loved Becker). 
Traveled 15 miles to an uncle's house to watch the finals &amp; have hated Argentina ever since. It was only last year that I finally got over it for Messi &amp; Copa finals",en,,,replied_to,,
FALSE,.,"Centro, Tabasco",336130624,jrodriguezt_,,['1597297072645939200'],Twitter for Android,FALSE,2022-11-28 18:31:13+00:00,1.60E+18,@vdeviados PRINCIPALMENTE QUANDO EH PRA ARGENTINA  VSF,pt,,,replied_to,,
FALSE,Dimitro Fazuélli 🇦🇹,VALE DOS SINOS,319265797,internaciomaI,,['1597297071354433536'],Twitter for iPhone,FALSE,2022-11-28 18:31:12+00:00,1.60E+18,@dr_A26 And we  destroyed Argentina 🙏 hopefully we can make it,en,,,replied_to,,
FALSE,Gilbert Vel,Venezuela,3343298223,gbv242,,['1597297070381355009'],Twitter Web App,FALSE,2022-11-28 18:31:12+00:00,1.60E+18,"Bueno, parece que Bangladesh se divide entre hinchas de Argentina y Brasil como Quitilipi entre River y Boca.
Y existe este buen hombre con intenciones de integrar las dos pasiones... https://t.co/MXMrykTKVm",es,,,,,
FALSE,Sole Bergues♥,,369305626,solebergues,,['1597297070234222593'],Twitter for Android,FALSE,2022-11-28 18:31:12+00:00,1.60E+18,"@ManyaYo5yvos @discrepo__ Imbécil consumimos todo el día argentina y encima nos dan de comer en verano, cerra el orto",es,,,replied_to,,
FALSE,Dewan_Faysal,,1.57E+18,dewan_faysal12,,['1597297067906707456'],dlvr.it,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,"📰 Adds that OPEC+ would need to cut output to balance out supply growth from places such as Brazil, Norway, Guyana, U.S., Canada and Argentina next year https://t.co/Kn7pGHnDGK https://t.co/XD7RWFaZ6T #news #retweet",en,,,quoted,,
FALSE,Federico villegas,"Almirante Brown, Argentina",1.04E+18,Fedde86644261,,['1597297067852197889'],Twitter Web App,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,y mi nariz argentina de la que estoy orgulloso? https://t.co/zmb5bvIyDf,es,,,,,
FALSE,Oscar Martinez,"Brasília de Minas, Brasil",1.50E+18,oscarmadridd32,,['1597297065830551553'],Twitter for Android,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,a ver si los que dicen que argentina no es américa latina se devuelven a su país y dejan de estudiar y recibir atención de salud gratis acá 💋,es,,,,,
FALSE,santiago. ✠,Belém/Rio,232914735,bbrunosantiago,,['1597297065654390784'],Twitter for Android,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,"@ajzervin10 @Canelo El boxeo es de los deportes más feo del mundo. Solo una sociedad alcohólica, drogadicta y violenta lo puede defender. En argentina nos chupa un huevo el boxeo. Deporte de idiotas. Aparte, cómo si canelo fuera tan bueno, haces una encuesta y no lo conoce nadie.",es,,,replied_to,,
TRUE,iProfesional,Argentina,54578941,iProfesional,,['1597297065058390016'],Twitter for Android,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,@dnrabgod @TorresErwerle Eso estaría excelente. @afa @Argentina sería el mejor gesto,es,,,replied_to,,
FALSE,sam(ito),'99 - él,1.12E+18,_samfrom,,['1597297062365650944'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,"@omarcj11 Si es lo que no me gustaba que no definía bien, pero tiene buena sancada, mete el cuerpo y se mete bien entre los centrales, tiene juego aéreo, justo lo que se necesitaba vs Argentina",es,,,replied_to,,
FALSE,Tunelark,"San Francisco, CA",8.56E+17,tunelark,,['1597297062147915776'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,@Gabmatheusss @JR_Trocoli Argentina KKKKKKKKK tá acompanhando a Copa?,pt,,,replied_to,,
FALSE,ִֶָ🇧🇷,,1.49E+18,webdivakau,,['1597297062093393920'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,"@humildemente21 @Javierito321 La selección de mayores que ha sacado la cara en la historia del deporte venezolano siempre ha sido la de baloncesto y nunca ha sido publicitada, de hecho es la última campeona del continente, ganándole a Canadá con 11 nba y a Argentina que siempre ha sido potencia",es,,,replied_to,,
FALSE,ogt,,9.57E+17,ogtgos,,['1597297060008456192'],Twitter for iPhone,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,"Mail del jardín,aumento de $2 Lucas!hermoso comienzo de semana! Vamos vamos argentina 😂😂😂",es,,,,,
FALSE,•lūks •,"São Luís, Brazil",473033605,lucas_nojosa,,['1597297059790737408'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,@FIFAcom @Argentina We love Argentina 🇦🇷 🇧🇩✌️,en,,,replied_to,,
FALSE,soo da wandinha💜,blackpink is my home.,1.55E+18,lovesicksso_,,['1597297058268213249'],Instagram,TRUE,2022-11-28 18:31:09+00:00,1.60E+18,"Acaba de publicar una foto en Buenos Aires, Argentina https://t.co/ngGLbxuhLt",es,,,,Point,"[-58.4215, -34.6086]"
FALSE,Bradley Wynne,"Peterborough, England",1.54E+18,BradleyWynne07,,['1597297052702371840'],Twitter for iPhone,FALSE,2022-11-28 18:31:08+00:00,1.60E+18,@AustinBurga @AlberrtoRM Entonces Argentina y España si lo son? Kakakkkakakkka,es,,,replied_to,,
FALSE,Eduardo Josue B.,,1.18E+18,EduardoJosueB2,,['1597297048222507008'],Twitter for iPhone,FALSE,2022-11-28 18:31:07+00:00,1.60E+18,"Copa do mundo não tem jogo fácil, tanto que arabia saudita ganhou da argentina, frança suou pra ganhar da dinamarca, alemanha perdeu pro Japão, belgica pegou porrada do marrocos

Copa é diferente https://t.co/oN98xpUewO",pt,,,quoted,,
FALSE,Sociedad Bíblica ARG,,375265959,SocBiblicaArgen,,['1597297046595190784'],Hootsuite Inc.,FALSE,2022-11-28 18:31:06+00:00,1.60E+18,Massalin Particulares es la primera empresa en Argentina en lograr la certificación AWS https://t.co/ItRYihpriX,es,,,,,
FALSE,.🇧🇷,,1.29E+18,tzumoonlight,,['1597297043495473152'],Twitter for iPhone,FALSE,2022-11-28 18:31:06+00:00,1.60E+18,@SmashuFlashu @pacocapo22 fácilmente mi foto favorita de smash argentina,es,,,replied_to,,
FALSE,Adelson Firmino Rocha Botelho,"Minas Gerais, Brazil",1.55E+18,FFirmino23,,['1597297041256116226'],LaterMedia,FALSE,2022-11-28 18:31:05+00:00,1.60E+18,"Sebastian de Urquiza is a Bostonian by birth and grew up in Argentina. He graduated from the National University of Arts with a degree in double bass🎶

https://t.co/RBniXZ8m6M

#musician #music #bass https://t.co/elCZ4lrOlr",en,,,,,
FALSE,lucia_0283,"📍Neuquén, Argentina📍",1.46E+18,luu_7u70,,['1597297038684991491'],Twitter for Android,FALSE,2022-11-28 18:31:05+00:00,1.60E+18,@updatecharts a surra na Argentina uc,es,,,replied_to,,
FALSE,Silas Cando,Brasil,1.58E+18,siIascandoo,,['1597297034238693376'],Twitter for iPhone,FALSE,2022-11-28 18:31:03+00:00,1.60E+18,@vickyfloydd @IRemaek @ElBuenChico_ Argentina presiona para congelar precios: La crisis económica que vive e... https://t.co/0JuXtDkVv3 vía @YouTube Otro ejemplo 😂,es,,,replied_to,,
FALSE,Esteban VM,,433021317,edvm9,,['1597297033228201984'],Twitter for Android,FALSE,2022-11-28 18:31:03+00:00,1.60E+18,"O PIB da argentina, suíça, sérvia e alemanha juntas #FIFAWorldCup https://t.co/hXZVKY4tUC",pt,,,,,
FALSE,Sof(t) Lø,📍BA ,96847778,EvilMint,,['1597297032972357632'],Twitter for Android,FALSE,2022-11-28 18:31:03+00:00,1.60E+18,@updatecharts @lorranyzxx tua mulher torce pra Argentina😡😡😡😡😡,pt,,,replied_to,,
FALSE,FERCHO,"Caracas, Venezuela",1.48E+18,ferchoproductor,,['1597297030057295872'],Twitter for Android,FALSE,2022-11-28 18:31:02+00:00,1.60E+18,@Tim_Vickery Anyone else looking forward to hearing Tim and co on the world football phone in later? Particularly with Argentina and Brazil doing so well.,en,,,replied_to,,
FALSE,M•A,in my head,1.27E+18,Martins_Afeni,,['1597297029817937922'],Twitter for Android,FALSE,2022-11-28 18:31:02+00:00,1.60E+18,¿Qué necesita Argentina para pasar a octavos? ¿Qué posibles rivales tiene? https://t.co/Y0Woy4IMD1 vía @CNNEE,es,,,,,
FALSE,Martincho diablo,,1.54E+18,diablo_capitan,,['1597297025246191619'],Metricool,FALSE,2022-11-28 18:31:01+00:00,1.60E+18,".
¡Gracias Señor!
.
#Noviembre #Seguridad #Versículos #Biblia #Dios #Versículodeldía #PalabradeDios #sociedadesbíblicasunidas #SBU #SBA #sociedadbíblicaargentina #Argentina #sociedadbíblica https://t.co/aciPKZnW3e",es,,,,,
FALSE,shed - World Cup Edition,North-West Frontier City,542166625,shaheeeeeeeer,,['1597297024076251136'],Twitter for Android,FALSE,2022-11-28 18:31:01+00:00,1.60E+18,"@tony_ninix @updatecharts No caso, a Argentina é o blackpink do futebol https://t.co/VBq6zmvJyd",pt,,,replied_to,,
FALSE,elizita,"Buenos Aires, Argentina",1.20E+18,elizitabrou,,['1597297023614533633'],Twitter for Android,FALSE,2022-11-28 18:31:01+00:00,1.60E+18,@JoaoBrrz @dimartinno3 @nocontextfooty Kkkkkk poxa eu cago coisa melhor q Argentina kkkkk,pt,,,replied_to,,
FALSE,aymi🇦🇷VI A AITANA,,1657925556,esposftbecerra,,['1597297021979070464'],Twitter for Android,FALSE,2022-11-28 18:31:01+00:00,1.60E+18,"@KoutaPhantom @Kozoovo @Canelo A vos te parece gracioso y cosa para pasar el rato reírse de lo q paso en las Malvinas? Las muertes de jóvenes q defendieron a nuestra patria? Eso es para pasar el rato? Q mal q estas de la cabeza eh, ustedes no se merecen ni respeto y menos de argentina.",es,,,replied_to,,
FALSE,Por el ojo de la cerradura,"Los Cacicazgos, Santo Domingo, República Dominicana",4434928760,porojocerradura,,['1597297021206990848'],Twitter for Android,FALSE,2022-11-28 18:31:00+00:00,1.60E+18,@ESPNArgentina PRÓXIMO ÉS ARGENTINA RACISTA DE MIERDA,es,,,replied_to,,
FALSE,lane del rey 🇧🇷,,1.31E+18,shanaringan,,['1597297021022793728'],Twitter for iPhone,FALSE,2022-11-28 18:31:00+00:00,1.60E+18,@gartuz @DeAlajuelaObvio https://t.co/g3liCV6tbX,qme,,,replied_to,,
FALSE,Malclon,,4921367331,malclon76,,['1597297019294740480'],Twitter Web App,FALSE,2022-11-28 18:31:00+00:00,1.60E+18,"@theweeknd bebe, venis a Argentina. Estoy que me muero!!!",es,,,replied_to,,
FALSE,Tiempos de negocios,Nicaragua,2337028087,TDNegocios,,['1597297018652610560'],Twitter Web App,FALSE,2022-11-28 18:31:00+00:00,1.60E+18,"FERCHO | The Shield - Amoroso
Ya está disponible en @YouTube @youtubemusic, escúchalo ahora.
#Amoroso #ferchoproductor #producer #producerlife #NewMusic #NewMusicAlert #NewMusicRelease #NewMusicMonday #music #pop #Cumbia #beatmaker #producer #love #viral #Venezuela #Argentina https://t.co/PjKQmvafDa",es,,,,,
FALSE,🇧🇷 QUALFRANK 🇸🇦🇵🇱🇯🇵🇨🇷,,1.53E+18,quemevini,,['1597297018619465728'],Twitter for Android,FALSE,2022-11-28 18:31:00+00:00,1.60E+18,@iam_brau @TeacherOfBall is France not better than both Argentina &amp; Brazil combined? 🙄,en,,,replied_to,,
FALSE,::: A I B E X :::,"WORLD HQ MONTEVIDEO, URUGUAY ",161497051,aibexint,,['1597297017604435968'],Twitter Web App,FALSE,2022-11-28 18:30:59+00:00,1.60E+18,"@kunfantaforo Paises Bajos vs Qatar 3 a 0
Ecuador vs Senegal 2 a 1
Gales vs Inglaterra 0 a 4
Irán vs Estados Unidos 0 a 1
Tunez vs Francia 0 a 2
Australia vs Dinamarca 1 a 1
Polonia vs Argentina 0 a 1
Arabia Saudita vs Mexico 1 a 2",es,,,replied_to,,
FALSE,Emmma,,1.47E+18,emmign_,,['1597297015444021248'],Twitter for iPhone,FALSE,2022-11-28 18:30:59+00:00,1.60E+18,"@mkfadii Not Belgium 😂
Ok but seriously though while I had Argentina winning to start (and I still think that will happen), Spain are clearly playing the best football out of anyone so far in my view.",en,,,replied_to,,
FALSE,augusto,,896031546,pepesartori,,['1597297012994498560'],Twitter for Android,FALSE,2022-11-28 18:30:58+00:00,1.60E+18,the weeknd va a estar en la Argentina y dios me dio dos riñones para esta situación,es,,,,,
FALSE,V. Ramakrishnan,India,78039901,Jupe17,,['1597297012969734144'],Twitter for iPhone,FALSE,2022-11-28 18:30:58+00:00,1.60E+18,@Tatiiperezz__ @LauriaProd @LauriaProd dale lauria porque si no gana eso y pierde argentina nos pega un tiró a nosotras,es,,,replied_to,,
FALSE,mary,only seven!🫀,1.39E+18,pjmkfly,,['1597297012533518336'],WordPress.com,FALSE,2022-11-28 18:30:58+00:00,1.60E+18,¿Cómo llega Argentina al partido contra Polonia? El análisis de Juan Pablo Varsky https://t.co/jcwSbvim1Q,es,,,,,
FALSE,R 🇸🇦,Kingdom of Saudi Arabia,1.50E+18,Riri23146,,['1597297009933058048'],Twitter for Android,FALSE,2022-11-28 18:30:58+00:00,1.60E+18,@camilanaocabell Argentina kkkkk,pt,,,replied_to,,
FALSE,Guille MB,Rosario / Aurocastro,194241001,hotcanalla,,['1597297009362276353'],Twitter for Android,FALSE,2022-11-28 18:30:58+00:00,1.60E+18,"@scary_biscuits @AlisonMaryORE OK. I came to Ireland from Argentina, where corruption and crime are rife.
Can I have a house, and preferably a new car too?",en,,,replied_to,,
FALSE,FandomGh22,,1.59E+18,FandomGh22,,['1597297008552951808'],Metricool,FALSE,2022-11-28 18:30:57+00:00,1.60E+18,"La inflación afecta actualmente al mundo entero, es el caso de 𝑨𝒓𝒈𝒆𝒏𝒕𝒊𝒏𝒂, en donde ya se habla de hiperinflación, pues según las previsiones para diciembre, la inflación se aproximan al 100%. 

https://t.co/fQ6x9TDdgI",es,,,,,
FALSE,frankwasfrank,,1.52E+18,frankwasfrank,,['1597297007768768512'],Twitter for Android,FALSE,2022-11-28 18:30:57+00:00,1.60E+18,"@vdm0206 @RafaelbsvBH @nocontextfooty Ok, tambem acho que errou com Fred, mas se for pensar assim, Argentina ta sofrendo no grupo dela, Alemanha também, e a Espanha empatou com a Alemanha, a França se não fosse o Mbappe tinha peidado pra Dinamarca.
Não tem essa de ""se pegar uma seleção forte toma taca"". Isso é copa",pt,,,replied_to,,
FALSE,🎩ADÁN 🎄ᴱᴸ ᶠᴱᴹᴮᴼʸ ᴹᴬˢ ᶠᵁᴱᴿᵀᴱ 🥛,,1.38E+18,_ADAN_1,,['1597297005348286464'],Twitter Web App,FALSE,2022-11-28 18:30:57+00:00,1.60E+18,"No hay que dejar pasar una
Cuánto se está pareciendo Uruguay
A la tan cercana y tan lejana Argentina
Como México USA
Tan lejos de Dios y tan cerca de USA https://t.co/ArlHWqqWBd",es,,,quoted,,
FALSE,ً,Argentina,2586631464,ddddflor,,['1597297002534301696'],Twitter for Android,FALSE,2022-11-28 18:30:56+00:00,1.60E+18,"*cualquier jugador d Argentina haciendo dos pasos*
Toto: viven en un country...",es,,,,,
FALSE,Luciano,,9.79E+17,LuchoCiu,,['1597297001116344326'],Twitter for Android,FALSE,2022-11-28 18:30:56+00:00,1.60E+18,@jessiexstm No sabes dónde queda argentina y querés hablar de nazis que idiota mental claro en tu país seguro no hay nazis jajaja se nota que tu cabeza no conectan dos neuronas,es,,,replied_to,,
FALSE,ggdaris3,Tucuman -Argentina,1.17E+18,ggdaris3,,['1597297073035960321'],Twitter Web App,FALSE,2022-11-28 18:31:13+00:00,1.60E+18,"@tariqpanja India is nowhere in football so my 1st memory of football is the 86 WC &amp; I supported West Germany (loved Becker). 
Traveled 15 miles to an uncle's house to watch the finals &amp; have hated Argentina ever since. It was only last year that I finally got over it for Messi &amp; Copa finals",en,,,replied_to,,
FALSE,.,"Centro, Tabasco",336130624,jrodriguezt_,,['1597297072645939200'],Twitter for Android,FALSE,2022-11-28 18:31:13+00:00,1.60E+18,@vdeviados PRINCIPALMENTE QUANDO EH PRA ARGENTINA  VSF,pt,,,replied_to,,
FALSE,Dimitro Fazuélli 🇦🇹,VALE DOS SINOS,319265797,internaciomaI,,['1597297071354433536'],Twitter for iPhone,FALSE,2022-11-28 18:31:12+00:00,1.60E+18,@dr_A26 And we  destroyed Argentina 🙏 hopefully we can make it,en,,,replied_to,,
FALSE,Gilbert Vel,Venezuela,3343298223,gbv242,,['1597297070381355009'],Twitter Web App,FALSE,2022-11-28 18:31:12+00:00,1.60E+18,"Bueno, parece que Bangladesh se divide entre hinchas de Argentina y Brasil como Quitilipi entre River y Boca.
Y existe este buen hombre con intenciones de integrar las dos pasiones... https://t.co/MXMrykTKVm",es,,,,,
FALSE,Sole Bergues♥,,369305626,solebergues,,['1597297070234222593'],Twitter for Android,FALSE,2022-11-28 18:31:12+00:00,1.60E+18,"@ManyaYo5yvos @discrepo__ Imbécil consumimos todo el día argentina y encima nos dan de comer en verano, cerra el orto",es,,,replied_to,,
FALSE,Dewan_Faysal,,1.57E+18,dewan_faysal12,,['1597297067906707456'],dlvr.it,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,"📰 Adds that OPEC+ would need to cut output to balance out supply growth from places such as Brazil, Norway, Guyana, U.S., Canada and Argentina next year https://t.co/Kn7pGHnDGK https://t.co/XD7RWFaZ6T #news #retweet",en,,,quoted,,
FALSE,Federico villegas,"Almirante Brown, Argentina",1.04E+18,Fedde86644261,,['1597297067852197889'],Twitter Web App,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,y mi nariz argentina de la que estoy orgulloso? https://t.co/zmb5bvIyDf,es,,,,,
FALSE,Oscar Martinez,"Brasília de Minas, Brasil",1.50E+18,oscarmadridd32,,['1597297065830551553'],Twitter for Android,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,a ver si los que dicen que argentina no es américa latina se devuelven a su país y dejan de estudiar y recibir atención de salud gratis acá 💋,es,,,,,
FALSE,santiago. ✠,Belém/Rio,232914735,bbrunosantiago,,['1597297065654390784'],Twitter for Android,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,"@ajzervin10 @Canelo El boxeo es de los deportes más feo del mundo. Solo una sociedad alcohólica, drogadicta y violenta lo puede defender. En argentina nos chupa un huevo el boxeo. Deporte de idiotas. Aparte, cómo si canelo fuera tan bueno, haces una encuesta y no lo conoce nadie.",es,,,replied_to,,
TRUE,iProfesional,Argentina,54578941,iProfesional,,['1597297065058390016'],Twitter for Android,FALSE,2022-11-28 18:31:11+00:00,1.60E+18,@dnrabgod @TorresErwerle Eso estaría excelente. @afa @Argentina sería el mejor gesto,es,,,replied_to,,
FALSE,sam(ito),'99 - él,1.12E+18,_samfrom,,['1597297062365650944'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,"@omarcj11 Si es lo que no me gustaba que no definía bien, pero tiene buena sancada, mete el cuerpo y se mete bien entre los centrales, tiene juego aéreo, justo lo que se necesitaba vs Argentina",es,,,replied_to,,
FALSE,Tunelark,"San Francisco, CA",8.56E+17,tunelark,,['1597297062147915776'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,@Gabmatheusss @JR_Trocoli Argentina KKKKKKKKK tá acompanhando a Copa?,pt,,,replied_to,,
FALSE,ִֶָ🇧🇷,,1.49E+18,webdivakau,,['1597297062093393920'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,"@humildemente21 @Javierito321 La selección de mayores que ha sacado la cara en la historia del deporte venezolano siempre ha sido la de baloncesto y nunca ha sido publicitada, de hecho es la última campeona del continente, ganándole a Canadá con 11 nba y a Argentina que siempre ha sido potencia",es,,,replied_to,,
FALSE,ogt,,9.57E+17,ogtgos,,['1597297060008456192'],Twitter for iPhone,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,"Mail del jardín,aumento de $2 Lucas!hermoso comienzo de semana! Vamos vamos argentina 😂😂😂",es,,,,,
FALSE,•lūks •,"São Luís, Brazil",473033605,lucas_nojosa,,['1597297059790737408'],Twitter for Android,FALSE,2022-11-28 18:31:10+00:00,1.60E+18,@FIFAcom @Argentina We love Argentina 🇦🇷 🇧🇩✌️,en,,,replied_to,,
FALSE,soo da wandinha💜,blackpink is my home.,1.55E+18,lovesicksso_,,['1597297058268213249'],Instagram,TRUE,2022-11-28 18:31:09+00:00,1.60E+18,"Acaba de publicar una foto en Buenos Aires, Argentina https://t.co/ngGLbxuhLt",es,,,,Point,"[-58.4215, -34.6086]"
FALSE,Bradley Wynne,"Peterborough, England",1.54E+18,BradleyWynne07,,['1597297052702371840'],Twitter for iPhone,FALSE,2022-11-28 18:31:08+00:00,1.60E+18,@AustinBurga @AlberrtoRM Entonces Argentina y España si lo son? Kakakkkakakkka,es,,,replied_to,,
FALSE,Eduardo Josue B.,,1.18E+18,EduardoJosueB2,,['1597297048222507008'],Twitter for iPhone,FALSE,2022-11-28 18:31:07+00:00,1.60E+18,"Copa do mundo não tem jogo fácil, tanto que arabia saudita ganhou da argentina, frança suou pra ganhar da dinamarca, alemanha perdeu pro Japão, belgica pegou porrada do marrocos

Copa é diferente https://t.co/oN98xpUewO",pt,,,quoted,,
FALSE,Sociedad Bíblica ARG,,375265959,SocBiblicaArgen,,['1597297046595190784'],Hootsuite Inc.,FALSE,2022-11-28 18:31:06+00:00,1.60E+18,Massalin Particulares es la primera empresa en Argentina en lograr la certificación AWS https://t.co/ItRYihpriX,es,,,,,
FALSE,.🇧🇷,,1.29E+18,tzumoonlight,,['1597297043495473152'],Twitter for iPhone,FALSE,2022-11-28 18:31:06+00:00,1.60E+18,@SmashuFlashu @pacocapo22 fácilmente mi foto favorita de smash argentina,es,,,replied_to,,
FALSE,Adelson Firmino Rocha Botelho,"Minas Gerais, Brazil",1.55E+18,FFirmino23,,['1597297041256116226'],LaterMedia,FALSE,2022-11-28 18:31:05+00:00,1.60E+18,"Sebastian de Urquiza is a Bostonian by birth and grew up in Argentina. He graduated from the National University of Arts with a degree in double bass🎶

https://t.co/RBniXZ8m6M

#musician #music #bass https://t.co/elCZ4lrOlr",en,,,,,
FALSE,lucia_0283,"📍Neuquén, Argentina📍",1.46E+18,luu_7u70,,['1597297038684991491'],Twitter for Android,FALSE,2022-11-28 18:31:05+00:00,1.60E+18,@updatecharts a surra na Argentina uc,es,,,replied_to,,
FALSE,Silas Cando,Brasil,1.58E+18,siIascandoo,,['1597297034238693376'],Twitter for iPhone,FALSE,2022-11-28 18:31:03+00:00,1.60E+18,@vickyfloydd @IRemaek @ElBuenChico_ Argentina presiona para congelar precios: La crisis económica que vive e... https://t.co/0JuXtDkVv3 vía @YouTube Otro ejemplo 😂,es,,,replied_to,,
FALSE,Esteban VM,,433021317,edvm9,,['1597297033228201984'],Twitter for Android,FALSE,2022-11-28 18:31:03+00:00,1.60E+18,"O PIB da argentina, suíça, sérvia e alemanha juntas #FIFAWorldCup https://t.co/hXZVKY4tUC",pt,,,,,
FALSE,Sof(t) Lø,📍BA ,96847778,EvilMint,,['1597297032972357632'],Twitter for Android,FALSE,2022-11-28 18:31:03+00:00,1.60E+18,@updatecharts @lorranyzxx tua mulher torce pra Argentina😡😡😡😡😡,pt,,,replied_to,,
FALSE,FERCHO,"Caracas, Venezuela",1.48E+18,ferchoproductor,,['1597297030057295872'],Twitter for Android,FALSE,2022-11-28 18:31:02+00:00,1.60E+18,@Tim_Vickery Anyone else looking forward to hearing Tim and co on the world football phone in later? Particularly with Argentina and Brazil doing so well.,en,,,replied_to,,
FALSE,M•A,in my head,1.27E+18,Martins_Afeni,,['1597297029817937922'],Twitter for Android,FALSE,2022-11-28 18:31:02+00:00,1.60E+18,¿Qué necesita Argentina para pasar a octavos? ¿Qué posibles rivales tiene? https://t.co/Y0Woy4IMD1 vía @CNNEE,es,,,,,
