verified,name,location,user_id,username,withheld.country_codes,edit_history_tweet_ids,source,possibly_sensitive,created_at,tweet_id,text,lang,withheld.copyright,withheld.country_codes,type,geo.coordinates.type,geo.coordinates.coordinates
False,- samuel (is scared!) ☭,"Hobitton, Condado - Eriador.",1554265815712780289,pyceell,,['1597297398841507841'],Twitter Web App,False,2022-11-28 18:32:30+00:00,1597297398841507841,"@VarskySports El kun siempre me da esperanza que se puede ser éxitoso, humilde, buena persona, y tener esa viveza argentina de la cual podemos sentir orgullo en vez de verguenza.",es,,,replied_to,,
False,Callahan,,2813587912,CallahanDrone,,['1597297396098433024'],Twitter for Android,False,2022-11-28 18:32:30+00:00,1597297396098433024,"@pilarevanss Jaja veinte a Argentina esta haciendo 30 grados
Cambiamos  un rato",es,,,replied_to,,
False,Betaniasinenie,,1194105182545752064,Betaniasinenie,,['1597297395783860224'],Twitter for Android,False,2022-11-28 18:32:30+00:00,1597297395783860224,"@AkilAlisan El único que defiende los colores en su deporte, lastimosamente la selección no lo hace en la cancha. Lo demás hay que darle crédito a la afición argentina solo tienen cuatro años en sentír alegría en el único deporte donde destacan. Ni F1 Ni Box ni una guerra pudieron ganar.",es,,,replied_to,,
False,Mariana 🇧🇷 O HEXA VEM,,1294015980809715712,pjayjiny,,['1597297395402002432'],Twitter Web App,False,2022-11-28 18:32:30+00:00,1597297395402002432,CitizenConflict BNBCHAIN Argentina,en,,,,,
False,Cesaarsourdez@hotmail.con,,1446471033544843272,cesaarsourdez,,['1597297391283359746'],Twitter for Android,False,2022-11-28 18:32:29+00:00,1597297391283359746,"Argentina 🇦🇷 vs México 🇲🇽
Enzo Fernández 87' https://t.co/YFhXXcikM5",es,,,replied_to,,
False,Occidental y cristiano 2.0,,1303886067418968064,Occidentalycri2,,['1597297482270380032'],Twitter Web App,False,2022-11-28 18:32:50+00:00,1597297482270380032,@yoouknowmaria e a sua minúscula seleção argentina???,pt,,,replied_to,,
False,cosme fulanito,San Carlos de Bariloche ,1480531538160893956,flemaok,,['1597297480365797376'],Twitter for Android,False,2022-11-28 18:32:50+00:00,1597297480365797376,@leonelmanzanel7 @Fidel92746445 @EBilardista Esooo al menos este pendejo argentinito nos da la clara muestra que viven solo de fútbol por eso es pobre argentina y tienen un gran déficit en economía aplausos argentino espero no se mueran de hambre y que les debsomer mensi jajaja cuando vuelva campeón jajaja,es,,,replied_to,,
False,MDZ Online,"Mendoza, Argentina",27697807,mdzol,,['1597297478822670337'],Twitter for iPhone,False,2022-11-28 18:32:49+00:00,1597297478822670337,"En argentina Nací… tierra de Diego y Lionel 🎶

Muchaaaaachos ahora nos volvimo’ a ilusionasar 🎶 https://t.co/FPX89QFys2",es,,,quoted,,
False,Ab | Cavalcante.eth 🧠,,1267612923440103426,AbCavalcant,,['1597297477694038016'],Twitter Web App,False,2022-11-28 18:32:49+00:00,1597297477694038016,"en mi examen pusieron un caso de un negocio de buzos de deporte, tenia que elegir a que país exportar Noruega o Argentina, como no me acordaba cómo sacar la consistencia mi lógica fue ""en Argentina no hace tanto frío y hacen más deporte"" así que elegí Argentina y sí era JAJAJA",es,,,,,
False,Only Viral,USA,1470992907653902336,onlyviral5,,['1597297476696150016'],Twitter for Android,False,2022-11-28 18:32:49+00:00,1597297476696150016,"Chegamos nas oitavas e isso é INCRÍVEL.
Mas no último jogo da Argentina, o Messi lembrou que é o Messi e isso me assusta profundamente.",pt,,,,,
False,Maríte,,3866892861,maryasteggiano,,['1597297476561948672'],Twitter for Android,False,2022-11-28 18:32:49+00:00,1597297476561948672,"@marcvidal Devaluar la.lodena no te hace más competitivo. De ser así Venezuela, Argentina y Zimbabwe serían superpotencias",es,,,replied_to,,
False,Ferna,,866892959756808193,Royale0071,,['1597297475827642370'],Twitter for Android,False,2022-11-28 18:32:49+00:00,1597297475827642370,Todos los cumpleaños van a ser con temática de Argentina?,es,,,,,
False,.....,,1535027492976738304,wlhoscm,,['1597297472170496000'],Twitter for Android,False,2022-11-28 18:32:48+00:00,1597297472170496000,"@luckydementa @BrunoFerreeiraz @nocontextfooty Sim, ganhamos em 2019, a diferença é que pro Brasil copa América é meio q irrelevante, só argentina liga pra isso. Mas relaxa, se eu ficasse 30 anos sem ganhar nada também me importaria com campeonato de escola https://t.co/i6R7WK9dBM",pt,,,replied_to,,
False,Aicirtap Nôcach,BOG,218677888,Patykass,,['1597297471398764544'],Twitter for iPhone,False,2022-11-28 18:32:48+00:00,1597297471398764544,"@AntunaUriel Buenas noches Antuna, Buen primer tiempo a Argentina, hay que jugar con inteligencia amigo, gambeta, fuerza, meterla como sea de cabeza, buscar el frente, y buscar al compañero después de la velocidad, que no sepan si vas hacia dentro o hacia fuera. Ánimo un abrazo",es,,,,,
False,Home Cooking22,United States,1430448781409935363,HCooking22,,['1597297471251976192'],Twitter Web App,False,2022-11-28 18:32:48+00:00,1597297471251976192,"Si se dan una serie de resultados, Argentina no se va a cruzar con Chile en Octavos. Tampoco ningún otro país que esté jugando el Mundial. https://t.co/SjzuVtYylL",es,,,quoted,,
False,MONTERREY FC.,"México, USA",1143646531049984000,aleks6487,,['1597297470228557824'],Twitter for Android,False,2022-11-28 18:32:47+00:00,1597297470228557824,@ecktorin @futpicante Jaajja¿ como sabía hace años que les iba a tocar argentina en el grupo si el sorteo fue en abril de 2022?,es,,,replied_to,,
True,El Imparcial de Oaxaca,"Oaxaca de Juárez, Oaxaca",404484771,ImparcialOaxaca,,['1597297469808906243'],Echobox,False,2022-11-28 18:32:47+00:00,1597297469808906243,La insólita estrategia viral que cambió la suerte de la Selección argentina https://t.co/7D4zKKSx54,es,,,,,
False,Crazzywoman0000,Venus,1583452770991906817,crazzywoman6666,,['1597297466059423745'],Twitter for Android,False,2022-11-28 18:32:46+00:00,1597297466059423745,"@gabrielbearlz O Brasil foi bem, Alemanha e Argentina sem dúvida teria empatado ou perdido e olha só o tanto de seleção grande empatando tbm né 
100% de aproveitamento até agr",pt,,,replied_to,,
False,CryptoDev,,1258204389262622720,martim_rob,,['1597297462284165120'],Twitter Web App,False,2022-11-28 18:32:46+00:00,1597297462284165120,"What are the odds of Argentina qualifying for Knockouts? Argentina vs Saudi Arabia live stream Argentina live

https://t.co/ssvQz1cPZn",en,,,,,
False,Dreii | ⚽🏆🏟️,,1447051094,Dreivan_D_Wolf,,['1597297461781213184'],Twitter for Android,False,2022-11-28 18:32:45+00:00,1597297461781213184,@Gatosylvestre Empezando por vos!!!!!!!! lo peor de la política Argentina!!!!!!!,es,,,replied_to,,
False,xilitosexo,,1307927105385136129,jasonttetas,,['1597297461130731520'],Twitter for Android,False,2022-11-28 18:32:45+00:00,1597297461130731520,"@SancadillaNorte Le pego igual que Pavard.
En aquel Francia va Argentina. Solo que ahorita con menos distancia.",es,,,replied_to,,
False,Telecentro Argentina,Ciudad Autónoma de Buenos Aire,1596598016001064966,TelecentrooAr,,['1597297459012993024'],Twitter for iPhone,False,2022-11-28 18:32:45+00:00,1597297459012993024,"@k1szer @vaultset ¿Te dolió que solo conozcan a argentina por UN jugador? Anda, ve a llorar con tu mamá.",es,,,replied_to,,
False,Gastón Ignacio Marra,Belgrano,1318274024,gastonmarraOK,,['1597297458471899136'],Twitter for iPhone,False,2022-11-28 18:32:45+00:00,1597297458471899136,"@ADOLFOPEREZL La verdad muy mal, salvo Brasil y Argentina y el fútbol latinoamericano es muy lento, amañado, sin ideas , sin velocidad, sin creación, hoy vemos a la selección cómo USA, Canadá, Arabia, muy físicos, técnicos, de ataque y presión alta. Preocupante el tema.",es,,,replied_to,,
False,Diego Milito 2024 Presidente de Racing!,,1457517990296104962,resnonverba2021,,['1597297452461314052'],IFTTT,False,2022-11-28 18:32:43+00:00,1597297452461314052,Poland vs Argentina - World Cup 2022: Team news and  Prediction line up https://t.co/W2ddBYbEsy,en,,,,,
False,Valeria,,1015567039795269632,Vale_Koch,,['1597297449407631360'],Twitter for iPad,False,2022-11-28 18:32:42+00:00,1597297449407631360,@VarskySports Si no pones #argentina no tragas.,es,,,replied_to,,
False,Sergio Marcano08,,1462970013543849986,SergioMarcano08,,['1597297448153939970'],Postcron App,False,2022-11-28 18:32:42+00:00,1597297448153939970,"#Viral | Luego de la derrota de #México VS #Argentina, circuló en redes sociales un video donde se ve a Messi patear una playera de la Selección Mexicana que estaba en el suelo. Ante esto, El @Caneloreaccionó. 

¿Qué dijo al respecto? Aquí la nota 👉 https://t.co/325QA23AC2 https://t.co/qv4Jhx2DLt",es,,,,,
False,Camila,Nogoyá,350560447,Pamilota,,['1597297447218253824'],Twitter for Android,False,2022-11-28 18:32:42+00:00,1597297447218253824,"@CHVNoticias X eso Argentina está como está,  lo mismo dijo la ministra de economía en Argentina, primero nos preocuparemos del mundial, ya veremos después, plop",es,,,replied_to,,
False,Esportes LGBTQIA+,,1595135642480132116,LgbtEsportes,,['1597297445167562753'],Twitter for Android,False,2022-11-28 18:32:41+00:00,1597297445167562753,"@Cristian_JKL @AlertaNews24 Estaba pensando eso. La tienen dificil los uruguayos.
Y argentina.. si queda primero.. tienen suerte de no jugar con Francia. 
Si quedan segundos uffff",es,,,replied_to,,
False,Veri. 🇦🇷🇮🇹 ❄️,"Roma, Lazio",64307457,Verindipity,,['1597297443489853440'],Twitter for Android,False,2022-11-28 18:32:41+00:00,1597297443489853440,"@TioJimbe @arimakaveli Mejor dicho, a ""cómo es"" la gente de Argentina (no es mi pensamiento). Se han quedado mucho con el estereotipo, y no les gusta jamás que los hagan menos. Aquí entra un tema de cultura en el país, porque el mexicano no se deja de nada, ni nadie. Pero es más un complejo.",es,,,replied_to,,
False,gabriel🔟⚽🇧🇷,"Belo Horizonte, Brazil",1491030091723427841,GabrielLandi100,,['1597297439408390144'],Twitter for Android,False,2022-11-28 18:32:40+00:00,1597297439408390144,E A ARGENTINA Q PERDEU PRA &gt; ARABIA SAUDITA &lt; EH ELA QUE VAI GANHAR O HEXA SEU AZILADO ???? https://t.co/AzQ3scMhoj,pt,,,quoted,,
False,Fernando Luna ,,1182159511446048769,Fermoon1125,,['1597297438049464320'],Twitter for Android,False,2022-11-28 18:32:40+00:00,1597297438049464320,"@alandmarino ¡Hola! Te contactamos de Telecentro Argentina   por tu reclamo. En este caso te pedimos que nos amplíe tu información por privado, para que un asesor/a tome la comunicación con usted. Gracias por elegir nuestros servicios, Saludos👋🏼",es,,,,,
False,AbrilCondino,"Buenos Aires, Argentina",1270060546608463878,Abrilcondinook,,['1597297434547605505'],Twitter for iPhone,False,2022-11-28 18:32:39+00:00,1597297434547605505,Señores de @LANACION a mi no me incluyan en ese “contra la sociedad argentina” porque soy bien argentino y coincido absolutamente con el senador nacional @ljuez. https://t.co/V1jx1ajsgc,es,,,quoted,,
False,valen 🇦🇷,ENAMORADA D ACE MI GAUCHITO,1595985902446198784,oficialedeace,,['1597297433616166915'],Twitter for Android,False,2022-11-28 18:32:39+00:00,1597297433616166915,"@Canelo acá en Argentina la usamos para trapear el piso y si falta papel higiénico, también nos limpiamos el culo.

Deja de hacer demagogia barata culero y seguí boxeando. https://t.co/74QTKgf4ed",es,,,quoted,,
False,Mar Mar,"Washington, DC",1067900316040003586,marcek_m,,['1597297432148463616'],Twitter for Android,False,2022-11-28 18:32:38+00:00,1597297432148463616,@hb_guille Argentina,es,,,replied_to,,
False,Alfaro J,,1163618253094174720,Jaalfaroz,,['1597297428348436480'],Twitter for Android,False,2022-11-28 18:32:37+00:00,1597297428348436480,"@Darielaab @Waovalemar Por ejemplo yo apoyo argentina y se todos los nombres de la selecciones de argentina, ESO ES SER FAN, ESO ES SER HINCHA, no esto que las pibas lo ven por guapo y no saben ni su nombre. Al menos tu @Darielaab si sabes como se llama..",es,,,replied_to,,
False,Alejandro✟,Buenos Aires,80462161,IPradio,,['1597297425475334144'],Twitter for iPhone,False,2022-11-28 18:32:37+00:00,1597297425475334144,"@Canelo Y no solo Argentina, zzzzzzz",es,,,replied_to,,
True,Víctor Pombinho,"Buenos Aires, Argentina",53198511,vpombinho,,['1597297422924800000'],Twitter Web App,False,2022-11-28 18:32:36+00:00,1597297422924800000,"Audiência dos eventos esportivos de sábadp, 26/11/2022, em São Paulo:

⚽Globo - Copa do Mundo |  Argentina x México - 26,6

⚽Globo - Copa do Mundo | França x Dinamarca - 20,6

⚽Globo - Copa do Mundo | Polônia x Arábia Saudita- 15,4",pt,,,,,
False,Profe Bustos Mundial,arroyito,410899258,profebustos,,['1597297420656074752'],Twitter for Android,False,2022-11-28 18:32:36+00:00,1597297420656074752,"Estoy anonadada por los precios de la ropa en Argentina, no sé si será así en todos lados o sólo acá en mi ciudad. 
En fin.
Hoy fui a la verdulería y conseguí arándanos a 220 pesos los 125 gramos y me pareció un affare. 10 puntos ir a la verdulería.",es,,,,,
False,Georginiuss,"Córdoba, Argentina",146594221,jorgeanaini,,['1597297420441788416'],Twitter for Android,False,2022-11-28 18:32:36+00:00,1597297420441788416,@oocbrsao Essa foto tem mais copas do mundo do que a Argentina,pt,,,replied_to,,
False,jonathan helguera,argentina,169678483,jonanime,,['1597297419439702016'],Twitter for Android,False,2022-11-28 18:32:35+00:00,1597297419439702016,"Argentina no encontraba como hacernos enojar por lo de las Malvinas y salen los mexicanos a enojarse por qué ""supuestamente"" Messi tiene la playera de México en el suelo. 😂",es,,,,,
False,JAHAZIEL SANCHEZ,Guadalajara,270152455,JAHAZIELSH,,['1597297418462457856'],Twitter for Android,False,2022-11-28 18:32:35+00:00,1597297418462457856,@FabioCarp9 @Stone1971Pablo @LuisFregossi Gracias por tu consejo pero nadie te lo pidió. Ah y fíjate como mejoro Argentina con la salida de Guido,es,,,replied_to,,
False,monsterhouse23,Svalbard and Jan Mayen,1588556361545170944,DanaChild10,,['1597297411684446210'],Twitter for Android,False,2022-11-28 18:32:33+00:00,1597297411684446210,AGUANTE ARGENTINA CARAJO,es,,,,,
False,Abstrakt,,1596976798209712128,Abstraktzs,,['1597297411395031041'],Twitter for iPhone,False,2022-11-28 18:32:33+00:00,1597297411395031041,Believe it or not #Germany and #Argentina can still get eliminated in next game if they lost! 👈🤗🏆🧢,en,,,,,
False,JulioArbol22,"Quito, Ecuador",168261340,JulioArbol,,['1597297404193427456'],Twitter for Android,False,2022-11-28 18:32:32+00:00,1597297404193427456,@claudio51625858 @RicardodeMerida @CallesDiego @UrdanetaKev Ese fenómeno tan ridículo solo ocurre a los venezolanos en Argentina. Los que falta es que empiecen a llamar a todo el mundo negro 😆😆,es,,,replied_to,,
False,David_🇦🇷💪DYPOM💪🇦🇷,,1412616586498879490,DavideH08398792,,['1597297401962065923'],Twitter for Android,False,2022-11-28 18:32:31+00:00,1597297401962065923,"Los dos sicarios de Massa pegándole a la selección, cada uno con su libretito ridículo. Uno evocando un fútbol que solo el conoció y el otro apelando al ""antisemitismo"" de Argentina.

¿Qué interés puede tener Massa para querer el fracaso argentino?

Leo sus teorías",es,,,,,
False,cinnie,,1443352286021947392,asdf123we,,['1597297400556974081'],Twitter Web App,False,2022-11-28 18:32:31+00:00,1597297400556974081,Dónde se concentra la suba de casos que se registra en la Argentina https://t.co/iy6GkbQ0ld,es,,,,,
True,Telemundo Las Vegas,"Las Vegas, NV",2279382018,TelemundoLV,,['1597297399185444864'],Twitter for Android,False,2022-11-28 18:32:30+00:00,1597297399185444864,@A8aLazcano @SomosAnalistas_ Ganó Argentina....sigan llorando https://t.co/IHnc6zhn5b,es,,,replied_to,,
False,Lionel villar,"Lanús Oeste, Argentina",1429893813984706565,VillarLionel,,['1597297398841507841'],Twitter Web App,False,2022-11-28 18:32:30+00:00,1597297398841507841,"@VarskySports El kun siempre me da esperanza que se puede ser éxitoso, humilde, buena persona, y tener esa viveza argentina de la cual podemos sentir orgullo en vez de verguenza.",es,,,replied_to,,
False,Revista Rumbos,Argentina,2559435350,rumbosdigital,,['1597297396098433024'],Twitter for Android,False,2022-11-28 18:32:30+00:00,1597297396098433024,"@pilarevanss Jaja veinte a Argentina esta haciendo 30 grados
Cambiamos  un rato",es,,,replied_to,,
False,Toxic,,1595097285817507847,Toxic44066298,,['1597297395783860224'],Twitter for Android,False,2022-11-28 18:32:30+00:00,1597297395783860224,"@AkilAlisan El único que defiende los colores en su deporte, lastimosamente la selección no lo hace en la cancha. Lo demás hay que darle crédito a la afición argentina solo tienen cuatro años en sentír alegría en el único deporte donde destacan. Ni F1 Ni Box ni una guerra pudieron ganar.",es,,,replied_to,,
False,Noe💫,,2831189175,NoeGraemiger,,['1597297395402002432'],Twitter Web App,False,2022-11-28 18:32:30+00:00,1597297395402002432,CitizenConflict BNBCHAIN Argentina,en,,,,,
False,HIMR,Argentina,1579580069206425601,HIMR___,,['1597297391283359746'],Twitter for Android,False,2022-11-28 18:32:29+00:00,1597297391283359746,"Argentina 🇦🇷 vs México 🇲🇽
Enzo Fernández 87' https://t.co/YFhXXcikM5",es,,,replied_to,,
False,Rodrigo Df,,1591094038568079361,RodrigoDF91,,['1597297289487585282'],Twitter for iPhone,False,2022-11-28 18:32:04+00:00,1597297289487585282,"@Vicente73977721 La intervención de los EEUU a través del militarismo tipo Videla (Argentina) Pinochet (Chile) Junta Militar (Ecuador), ya pasó de moda, ahora aplican el lawfar en contra de los políticos progresistas, para culparlos de corruptos primero mediática y luego judicialmente",es,,,replied_to,,
False,mauricio  vazquez,"Gelsenkirchen, Nordrhein-Westfalen",79624567,jhon_cena_fu,,['1597297288464199680'],Twitter for Android,False,2022-11-28 18:32:04+00:00,1597297288464199680,"Ahora térmica 47° 🤦‍♂️
A vestirme y revisar todo muy bien. Éste casi diciembre y diciembre en si en Argentina es complicado.
Un saludo para todos!!!",es,,,,,
False,Vía País,Argentina,85646675,viapaiscomar,,['1597297286522228736'],Twitter Web App,False,2022-11-28 18:32:04+00:00,1597297286522228736,"@btoae @redbolivision Como argentina no me veo viviendo en Qatar ni 20 minutos
 Dejame con mi Sudamérica hecha bosta pero libres",es,,,replied_to,,
False,Cristhian Ff,,1594929483945021441,Crisxn7,,['1597297284206641152'],Twitter Web App,False,2022-11-28 18:32:03+00:00,1597297284206641152,"El boxeador mexicano dijo en Twitter que Messi estaba “limpiando el piso” con la camiseta mexicana y que fue una actitud irrespetuosa de la estrella argentina hacia los mexicanos. Deja tus comentarios. 

#PreguntaDelDía 
#NoticieroTelemundoLasVegas 
#TelemundoLasVegas https://t.co/ZytwrsAxEi",es,,,,,
False,İsmail Ünal,,1456625982140567562,ismail_unal_,,['1597297284194369538'],Twitter for Android,False,2022-11-28 18:32:03+00:00,1597297284194369538,"Al futbolero twitero argentino le encanta chuparle la pija a este Brasil que sólo le pudo ganar 1-0 a esta Suiza que demostró ser flojísima
Si este partido lo hubiera jugado así Argentina se hubieran cansado de criticarla 
Son Anti selección y se atreven a negarlo",es,,,,,
False,Telecentro Argentina,Ciudad Autónoma de Buenos Aire,1596598016001064966,TelecentrooAr,,['1597297282432602113'],Echobox,False,2022-11-28 18:32:03+00:00,1597297282432602113,LO MÁS TIERNO QUE VAS A VER HOY😍 Un nene de dos años se volvió viral tras aprenderse los nombres de todos los jugadores de la Selección Argentina. https://t.co/fcOfLHX8eN,es,,,,,
False,Leicester City Py🇵🇾 (modo🇶🇦),Paraguay ,1540455254030012421,somosfoxes_,,['1597297281266757632'],Twitter for Android,False,2022-11-28 18:32:02+00:00,1597297281266757632,@kellytuita Infelizmente Argentina não tem a mesma sorte e caiu com uma das maiores seleções da copa a arabia saudita kkkkkkkkkkkk,pt,,,replied_to,,
False,JAHAZIEL SANCHEZ,Guadalajara,270152455,JAHAZIELSH,,['1597297279450632192'],Twitter for Android,False,2022-11-28 18:32:02+00:00,1597297279450632192,"Hasta las camisetas de Argentina estaban en el piso, ridículo https://t.co/DbWw4thBgN",es,,,quoted,,
False,El tomatero andalú ۞🔻,"Sevilla, España",1557035835257769985,Eltomatero15,,['1597297279161233409'],Twitter for Android,False,2022-11-28 18:32:02+00:00,1597297279161233409,"Bombardeen Perú

#SeleccionArgentina #seleccionEspanola #españa
#argentina
#cartographer #cartogragia 
#himr #escuelaactivismoeconómico",es,,,,,
False,Ɍ₳₣₳ɆⱠ⭐️⭐️⭐️⭐️⭐️🌟🇧🇷,,1566593164051451907,langerafaelg1,,['1597297274140643330'],Twitter for Android,False,2022-11-28 18:32:01+00:00,1597297274140643330,"@gab_ure @Arigol1988 @SergioChouza @horaciorlarreta Para que no salte el cambio porque es un tibio y cuando gana el peronismo la gente teme por sus ahorros y retira los dólares del banco y si puede compra más. El cepo es una medida de dictadura economica. El problema no es el dólar, es que Argentina no tiene moneda",es,,,replied_to,,
False,schlimazlpilled,Ciudad Autónoma de Buenos Aire,1027759085721149440,cementeriocc,,['1597297271833792514'],Twitter for iPhone,False,2022-11-28 18:32:00+00:00,1597297271833792514,"@Kekurc @JulioBaezMen @bjs_alejo2 En California se habla más español jajajaja, se ve que de tu muladar llamado argentina no has salido, por cierto, mis condolencias por la muerte de su Reyna!",es,,,replied_to,,
False,lazaro ˢᶜᶜᵖ🦅,,1022730275690819584,el_lazoo,,['1597297268767481856'],Echobox,False,2022-11-28 18:31:59+00:00,1597297268767481856,LO MÁS TIERNO QUE VAS A VER HOY😍 Un nene de dos años se volvió viral tras aprenderse los nombres de todos los jugadores de la Selección Argentina. https://t.co/vBeiEDYdnn,es,,,,,
False,Anamariaemge,,746865033800343552,anamariaemge,,['1597297268163739649'],Twitter for Android,False,2022-11-28 18:31:59+00:00,1597297268163739649,@aguerosergiokun CALLATE ARDIDO JAJAJAJA solo por qué ganó argentina y Messi fue protagonista te ardiste simio de mrda 🐒🇲🇽🐒🇲🇽🐒🇲🇽🐒🇲🇽🐒🇲🇽,es,,,replied_to,,
False,Vía Córdoba,"Córdoba, Argentina",17622198,viacordobacomar,,['1597297266972581889'],Twitter for Android,False,2022-11-28 18:31:59+00:00,1597297266972581889,"@BinanceArg @binance @Argentina If the exchanges think that BITCOIN is cheap, why don't they buy it themselves? Let them explain. It's so cheap, let's get it. everyone is selling./Borsalar BİTCOİN'in ucuz olduğunu düşünüyorsa neden kendileri almıyorlar. Açıklama yapsınlar. Çok ucuz,hadi alsınlar. herkes satıyor",tr,,,replied_to,,
False,Dr. Profits,Wall Street,1454676601,Dr_Profits,,['1597297265743319040'],Twitter for Android,False,2022-11-28 18:31:59+00:00,1597297265743319040,"@GabiDI__ ¡Hola! Te contactamos de Telecentro Argentina   por tu reclamo. En este caso te pedimos que nos amplíe tu información por privado, para que un asesor/a tome la comunicación con usted. Gracias por elegir nuestros servicios, Saludos👋🏼",es,,,,,
False,TAEHYUNG ARGENTINA🇦🇷,"Buenos Aires, Argentina",1224931361238200325,TAE__ARG,,['1597297260035215369'],Twitter for Android,False,2022-11-28 18:31:57+00:00,1597297260035215369,"Ponela donde quieras, Enzo 😮‍💨🔥

Enzo Fernández🇦🇷 y el 2do de Argentina 🆚️ México 

Resultado final: Argentina 2️⃣ México 0️⃣

Fecha 2 Grupo C 

📹 @TigoSportsPY 

https://t.co/cNvzO0uOm5",es,,,replied_to,,
False,urso de fibonacci,Brasil,302864583,apolitico_mp,,['1597297259875807232'],Twitter for Android,False,2022-11-28 18:31:57+00:00,1597297259875807232,"@Viruta7L El único que defiende los colores en su deporte, lastimosamente la selección no lo hace en la cancha. Lo demás hay que darle crédito a la afición argentina solo tienen cuatro años en sentír alegría en el único deporte donde destacan. Ni F1 Ni Box ni una guerra pudieron ganar.",es,,,replied_to,,
False,Freddie Mercury,,1558447974526910464,readyfreddie678,,['1597297259800309763'],Twitter for Android,False,2022-11-28 18:31:57+00:00,1597297259800309763,"@L1onFC @monasterioR No se que haran en argentina, aqui en españa, uno de cada 5 negocios es chino, uno de cada 7 es marroqui, el 90% de los rumanos trabajan en el campo, dos de cada diez Ukranianos tiene plantilla de obreros de la construcción...
Y en Sevilla no hubo peleas al finalizar el partido",es,,,replied_to,,
False,Traveler - Chen《𝐸𝑋𝑂 10 𝐴Ñ𝑂𝑆 》,🇦🇷,1025942822191616000,EXOL1485x,,['1597297258868842497'],Twitter for Android,False,2022-11-28 18:31:57+00:00,1597297258868842497,@goldendriverrs @choquei Bandeira da nanica Argentina no nome = opinião inválida,pt,,,replied_to,,
False,Rogerio Ferreira,,1447275518336831492,Rogerio77775390,,['1597297258068078592'],Twitter for iPhone,False,2022-11-28 18:31:57+00:00,1597297258068078592,@gabrielwinant @irl_neil @feinsod @dennismhogan also wonder if they came to argentina instead ? lotta italian leftists over here in those years,en,,,replied_to,,
False,nico nanzer,,2371078850,nico_nanzer,,['1597297253152358401'],Twitter Web App,False,2022-11-28 18:31:56+00:00,1597297253152358401,"@gaiofact o que aconteceu com a Argentina, do Jovens de Negócios",pt,,,replied_to,,
False,VíaRosario,"Rosario, Argentina",983772869812506625,ViaRosarioComAr,,['1597297251428143104'],Twitter for Android,False,2022-11-28 18:31:55+00:00,1597297251428143104,@Pontifex_es Te quiero mucho Papa the Argentina,es,,,replied_to,,
False,Cacho Cuervo,Argentina,186912015,barci_2010,,['1597297250987696133'],Echobox,False,2022-11-28 18:31:55+00:00,1597297250987696133,LO MÁS TIERNO QUE VAS A VER HOY😍 Un nene de dos años se volvió viral tras aprenderse los nombres de todos los jugadores de la Selección Argentina. https://t.co/ulOuNkgvBR,es,,,,,
False,sidra🇲🇪 (Lucho mode),Asturies ,4713491295,nanomartineez,,['1597297250744430592'],Twitter Web App,False,2022-11-28 18:31:55+00:00,1597297250744430592,"@mathieudurand69 @manuelssssss1 @ESPNRingside @Canelo You live in the Chicago area, right?  Then you should know that the Pol's should not be treated lightly and will come into that game expecting to win!  Argentina will be lucky to get 2 goals vs. Poland.  PS: Saudi Arabia was the worst team in that group, see world rankings...",en,,,replied_to,,
False,Carlos (Shaod🎃🧛🏻🦇🕸️🕷️),,85894068,carlossuarez93,,['1597297249947889664'],Twitter for Android,False,2022-11-28 18:31:55+00:00,1597297249947889664,"•| Taehyung Argentina |•
CR: taeguide",tl,,,replied_to,,
False,Santiago Hidalgo,"Cuenca, Ecuador",877749335034929152,RafaHidalg0,,['1597297248660254721'],Twitter for iPhone,False,2022-11-28 18:31:55+00:00,1597297248660254721,"A energia caiu UM MINUTO antes do gol do Casemiro. Me senti no filme Rio, assistindo a final da Argentina contra o Brasil.

NeoEnergia filha da puta

DEVOLVE A CEB, IBANEIS LIXO",pt,,,,,
False,Lυcaѕ ѕтerвlιтcн 🇧🇷 ℗,"Jaçanã, São paulo",1185019470592516097,sterblitch3,,['1597297243996180480'],Twitter Web App,False,2022-11-28 18:31:53+00:00,1597297243996180480,@MessiUK10 Yes just like them Portugal has same intense young supporters but the Argentina has better overall support (both emotional and physical) only because of certain Diego Maradona back in 1980's. I tried to say that Portugal didn't have that impact from long ago.,en,,,replied_to,,
False,Vía Salta,,1108751042819297281,ViaSalta,,['1597297242909839360'],Twitter for Android,False,2022-11-28 18:31:53+00:00,1597297242909839360,THE WEEKEND VIENE A ARGENTINA EL AÑO QUE VIENE 😩😩😩😩😩 OJALA TENER PLATA PARA IR O UN TRABAJO BUENO LQ CONFERENCIA DE LA LORA ARGENTINA,es,,,,,
False,zaarby OQIGAP,"são paulo, brazil ",1366542408079532035,zaarbiez,,['1597297237457272833'],Twitter Web App,False,2022-11-28 18:31:52+00:00,1597297237457272833,@SofascoreBR Vice da Argentina!,es,,,replied_to,,
False,GodinChalekin_palomitaazul,,400343330,chalekin14,,['1597297234130845696'],Twitter for Android,False,2022-11-28 18:31:51+00:00,1597297234130845696,"Los hijos son mexicanos, fassi le hace el aguante a la selección Argentina más que vos, vos no podes hablar, criticaste a messi , sos un pésimo periodista. Que querés venir a tirar mierda a Talleres che culiau. https://t.co/4ygTBqvUkJ",es,,,quoted,,
