verified,username,user_id,location,name,source,tweet_id,possibly_sensitive,created_at,lang,edit_history_tweet_ids,text,type,geo.coordinates.type,geo.coordinates.coordinates
False,Benjami44847620,1390946354524934144,,Benjamin,Twitter for Android,1596639887402622976,False,2022-11-26 22:59:47+00:00,es,['1596639887402622976'],"Que buen partido será el de Levandowski vs Messi.
México, para el partido contra Arabia Saudita, debería jugar con su jersey vino tinto, ya que Arabia, también es verde y además puede ser ya el último partido de la #SeleccionMexicana 😁",,,
False,Underdogapt,467582285,México ,Underdog,Twitter for iPhone,1596639646343368704,False,2022-11-26 22:58:50+00:00,es,['1596639646343368704'],"MÉXICO NO ANOTABA EN SUS PRIMEROS DOS PARTIDOS DE COPA DEL MUNDO DESDE 1962.❌

¡INCREÍBLE SEÑORES!😔

#qatar2022 #tatamartino #gerardomartino #fifaworldcup2022 #seleccionmexicana #mexico #futbol #argentina https://t.co/txdQgseXPS",,,
False,sharly27,44666474,"General Escobedo, Nuevo León",Charly Castro,Twitter for Android,1596639313734733825,False,2022-11-26 22:57:31+00:00,es,['1596639313734733825'],"QUE TE LA SAQUE EL DOCTOR CHAPATÍN!!!
Te dejo el Análisis de la victoria de #SeleccionArgentina sobre #SeleccionMexicana en la segunda fecha del Grupo C de #Qatar2022 
https://t.co/7i1SFPDo5t",,,
True,e_deportivo,41698048,México,Espacio Deportivo مساحة رياضية,Twitter for Android,1596639225000108032,False,2022-11-26 22:57:10+00:00,es,['1596639225000108032'],"La historia de los mundiales está llena de sorpresas..

Lo único que no cambia es cuando juegan #MexicoVsArgentina

#Troncos
#SeleccionMexicana @miseleccionmx
#WorldcupQatar2022",,,
False,jaimev54050816,1422632868023504897,,jaime v,Twitter for iPhone,1596639093433241601,False,2022-11-26 22:56:38+00:00,es,['1596639093433241601'],"La unica manera de que la #SeleccionMexicana salve el mundial es golear a arabia, pasar y ganar y llegar al 5To partido, reto muy muy muy dificil de lograr y mas con lo que hemos visto en #QatarWorldCup2022 #Qatar",,,
False,hectorarenas,37697243,"ÜT: 17.9954348,-92.945303",Hector Arenas ➐,Twitter for Android,1596639086445727746,False,2022-11-26 22:56:36+00:00,es,['1596639086445727746'],"Convencido de que a ""México"" lo debe  de dirigir un técnico ""mexicano"" porque debe sentir camiseta... #SeleccionMexicana #Qatar2022",,,
False,KarlaDixon_twd,503839699,"""I'm Everywhere""",ĸαяℓα ♡,Twitter Web App,1596638991192924161,False,2022-11-26 22:56:14+00:00,es,['1596638991192924161'],"Suerte para la proxima sigue participando
#MexicoVsArgentina #MundialQatar #seleccionargentina #SeleccionMexicana https://t.co/dFNjRrOHdj",,,
False,Rosita_CRojas,1473081382922555400,,Roselena,Twitter Web App,1596638983177572353,False,2022-11-26 22:56:12+00:00,es,['1596638983177572353'],"@AlvaritoMorales Te duele el orto alvarito, segui hablando pavadas, fracasado. Te hacias el piola antes del partido y ahora andas llorando, boludo.
Ahi lo tenes a messi la concha de tu madre. #MacriMufa #SeleccionMexicana #Argentina #Mexicanos #ArgentinavsMexico https://t.co/TROjdi2cWR",replied_to,,
False,CruzAzul_mx,153611619,Mexico,Azul #cruzazul,Twitter for iPhone,1596638872611741696,False,2022-11-26 22:55:46+00:00,qme,['1596638872611741696'],#SeleccionMexicana #mexico #FIFAWorldCupQatar2022 https://t.co/XDLI10iwJW,,,
False,JuaniAllegaa,1483499046,,j U a N i,TweetDeck,1596638732647829505,False,2022-11-26 22:55:12+00:00,es,['1596638732647829505'],"🔴 Qatar 2022 EN VIVO: 

🔥🇲🇽 Kevin Álvarez se rinde ante Messi

https://t.co/0ouaSkqVT4

#TUMundial I #SeleccionMexicana I #FIFAWorldCup https://t.co/XrwgFaUuv8",,,
False,JaselgY,1367998435459268616,,Y-eveeG 🐯,Twitter Web App,1596638567023144960,False,2022-11-26 22:54:33+00:00,es,['1596638567023144960'],"@AlvaritoMorales Ahi lo tenes a messi la concha de tu madre, fracasado. #SeleccionMexicana #Argentina #ArgentinavsMexico https://t.co/6hkddb2pcb",replied_to,,
False,brelizza,981007473262977024,"Álvaro Obregón, Distrito Feder",Bren,Twitter for iPhone,1596638497997459456,False,2022-11-26 22:54:16+00:00,es,['1596638497997459456'],"Asi es ochoa, vive de una buena atajada, pero siempre hace lo mismo, un buen portero nos salva, y este no ha podido y en este mundial, al fin termino nuestro calvario #SeleccionMexicana https://t.co/i6ecWDfxdM",quoted,,
False,kananpek,1966378400,,Kanan peK,Twitter for iPhone,1596638442376425473,False,2022-11-26 22:54:03+00:00,es,['1596638442376425473'],"¡LA ILUSIÓN ES TOTAL!

El conjunto Albiceleste vencio 2 a 0 a Mexico en la segunda fecha del grupo c. Con golazos de @enzojfernandez y @leomessi, Argentina sueña con meterse entre los 16 mejores del certamen. 

#SeleccionArgentina #SeleccionMexicana #Qatar2022 #mundial https://t.co/ifskUUPK7O",,,
False,gammesbueno,1606274222,,GAMM 30,Twitter for Android,1596638362139779072,False,2022-11-26 22:53:44+00:00,es,['1596638362139779072'],"@catrina_nortena Antes los equipos mexicanos se crecían contra #Argentina🇦🇷 o #Brasil   
Y le jugaban al tu por tu.
Está #SeleccionMexicana    no se le ve fuerza, garra, espíritu de lucha.
El peor equipo que e visto en mucho tiempo.
#GraciasTelevisa",replied_to,,
False,YaraviRguez,1058655860,"Pachuca de Soto, Hidalgo",Yaraví Daniela💛,Twitter Web App,1596638339012374529,False,2022-11-26 22:53:38+00:00,es,['1596638339012374529'],El viernes que hablamos del #ArgentinavsMexico en @ArrobaFMOficial con Diego Fain @diegopera  dijimos que el Tata Martino no debía ser el técnico de la #SeleccionMexicana @ValTorices @LuisAngelMarin @chostomo @oriak_art @DIEGOORTIZ55 https://t.co/JVtxZAZ0f6,,,
False,arturodelmoral,106118681,,Arturo Del Moral 🇲🇽,Twitter for Android,1596638319726952448,False,2022-11-26 22:53:34+00:00,es,['1596638319726952448'],"Totalmente de acuerdo

#SeleccionMexicana #Qatar2022 https://t.co/QOVvgP70pq",quoted,,
False,DiMendez9,2185620055,en casa,Didier Mendez,Twitter for Android,1596638059985924097,False,2022-11-26 22:52:32+00:00,es,['1596638059985924097'],"Creo k al final #TataMartino decidió volverse el más odiado en #Mexico sabiendo que ya no va a seguir en la #SeleccionMexicana , a volver a Argentina como el más odiado, aunque realmente el equipo no daba para más .... @husseinforzan @don_dramon @jsproduccione12",,,
False,AGINFOR,157057956,En AGENCIA GLOBAL DE INFORMACI,Ag Información,Twitter for iPhone,1596637945133699072,False,2022-11-26 22:52:04+00:00,es,['1596637945133699072'],"Así se vivió el juego de #mexicoargentina en la #Macroplaza. Al final no se pudo y perdió la #SeleccionMexicana 2-0 contra #Argentina. Cientos de personas disfrutaron del encuentro con música, juegos y shows en vivo.
#FIFAWorldCup #MexicoVsArgentina #WorldcupQatar2022 @MtyFollow https://t.co/4VQVs2Z56b",,,
False,ElFiFiLoSo,474329117,fifilandia,el Fifi mas Neoliberal pasquin inmundo,Twitter for iPhone,1596637688228372480,False,2022-11-26 22:51:03+00:00,es,['1596637688228372480'],"La peor fórmula para jugar un mundial es:
1. Tener un entrenador Argentino 🇦🇷
2. Jugar el pase con Argentina 🇦🇷 con entrenador Argentino. 

Fin de la historia…
#SeleccionMexicana #mexicoargentina #Mexico #QatarWorldCup",,,
False,Javisauriuss,2783263350,,Javi,Twitter for Android,1596637573903966208,False,2022-11-26 22:50:36+00:00,es,['1596637573903966208'],"#fueraTataMartino lo esperado se consiguió, ser un fracaso representativo del fútbol mexicano, #SeleccionMexicana consideren a un estratega mexicano",,,
False,ROY_ROLES,4331536821,,ROY ROLES,Twitter for iPhone,1596637413941866496,False,2022-11-26 22:49:58+00:00,es,['1596637413941866496'],"Así la racha de México en juegos de Copa del Mundo:

Rusia 2018 
Vs Suecia 3-0
Vs Brasil 2-0

Qatar 2022
Vs Polonia 0-0
Vs Argentina 2-0

Cuatro juegos, 360 mins sin gol. 
El miércoles tenemos que romperla! 
#SeleccionMexicana",,,
False,DavidCe15652830,1588527195978452993,,David Cervantes,Instagram,1596637408186945537,False,2022-11-26 22:49:56+00:00,es,['1596637408186945537'],"Apoyando a @miseleccionmx 🇲🇽
Aún queda 1 juego ⚽🏆

¡Si se puede!

#miseleccionmx #fifaworldcup #worldcup #fifa #qatar2022 #seleccionmexicana #jerseymexico en Delicias, Chihuahua https://t.co/0xqvElWEsX",,Point,"[-105.468, 28.1949]"
False,karevftderek,2784697011,,mar RT A MI FIJADO,Twitter for iPhone,1596637282672312320,False,2022-11-26 22:49:26+00:00,es,['1596637282672312320'],"Eso es cierto don ricardo, pero tome la bandera y proponga cambios reales, como el regreso de los torneos largos, descenso y ascenso, regreso a la libertadores o bien una liga con la mls o una concachampions de todo el continente #SeleccionMexicana https://t.co/LZR1FhR2DV",quoted,,
False,garfia666,1182756266801795072,,Garfia666 (FreePicks),Twitter for Android,1596637197205061632,False,2022-11-26 22:49:06+00:00,qme,['1596637197205061632'],#SeleccionMexicana https://t.co/zDPe4ZuIQL,,,
False,21luiseduardo02,1588214285855035395,"Tifton, GA",Lilo Kush,Twitter Web App,1596637102468632576,False,2022-11-26 22:48:43+00:00,es,['1596637102468632576'],"Mundial Qatar 2022: Lionel Scaloni evade la presión tras triunfo ante México.
#Argentina #LionelScaloni #SeleccionMexicana #Mexico #MundialQatar2022 #Mundial2022 #Qatar #QatarWorldCup2022 #Qatar2022 #FIFAWorldCup #FIFAWorldCupQatar2022 
https://t.co/HLk7Jj2GLD",,,
False,FrancoZamarron,903205374,"Monterrey, Nuevo León",Franco Zamarron ☇,Twitter for Android,1596637073699934208,False,2022-11-26 22:48:37+00:00,es,['1596637073699934208'],"México  pierde contra Argentina  
¿Qué  le faltó  a México  en este juego? .

#SeleccionMexicana #QatarWorldCup2022 https://t.co/1y2dQndXqj",,,
False,_SoyFutbol_,1483956137481363457,,Soy Futbol,Twitter for iPhone,1596636894833827840,False,2022-11-26 22:47:54+00:00,es,['1596636894833827840'],"Pero sigan haciendo su desmadrito de quitar el descenso, de permitir tanto extranjero, de su multipropiedad, de sus partidos moleros. Sigan con esto @Irarragorri y @eazcarraga !!! #mexicoargentina #SeleccionMexicana #MexicoVsArgentina",,,
False,josep27_,1173000221690929154,San Nicolás de los Garza,José Pulido,Twitter for iPhone,1596636892078178304,False,2022-11-26 22:47:53+00:00,es,['1596636892078178304'],"Así el mensaje de #Chicharito

#javierhernandez #futbol #football #seleccionmexicana #worldcup #qatar2022 https://t.co/chmWh9C4XO",,,
False,_ManuelV_,719650468486651904,Aún sin lugar fijo,Manuel Vega,Instagram,1596636870921928707,False,2022-11-26 22:47:48+00:00,es,['1596636870921928707'],@eamtr nos manda las postales de #pumasmx presentes en #qatar2022 siempre apoyando a #seleccionmexicana #teamscheibemx #scheibemx #portiuniversidad #pumasmx #goya #goyo #portiuniversidad @pumasmx https://t.co/RhkvZdCzjv,,,
False,futbolen_corto,1139290467894550530,Mexico,Fútbol En Corto,Twitter for iPhone,1596636806111498243,False,2022-11-26 22:47:33+00:00,es,['1596636806111498243'],"@mauriciopedroza Se los dije 👇👎👎
#Jimenez #Mex #QatarWorldCup2022 #Qat #SeleccionMexicana https://t.co/ebISQpLhAt",quoted,,
False,naniel_o,319123465,Friendzone,Daniel Oliva,Twitter Web App,1596636686309412866,False,2022-11-26 22:47:04+00:00,es,['1596636686309412866'],"¿Quién podrá negármelo?
Tal vez:
#DerechaMiserable 
#DerechaGolpista 
#SelecciónMexicana 
#LaDerechaMiente https://t.co/h7XWAkZ5rP",,,
False,Ef_Tocho,98195770,México DF,Efraín,Twitter Web App,1596636653354876928,False,2022-11-26 22:46:56+00:00,qht,['1596636653354876928'],#mexicoargentina #MexicoVsArgentina #SeleccionMexicana https://t.co/FewHIT47mR,quoted,,
False,hombrerabano,1585458282533212170,México,Charles White,Twitter for iPhone,1596636414531309569,False,2022-11-26 22:45:59+00:00,es,['1596636414531309569'],Pues este mundial no es igual sin Shakira y la selección mexicana lo resintió 😁 #ArgentinavsMexico #QatarConTigo #QatarWorldCup2022 #SeleccionMexicana,,,
False,AngieSo14,1376541791751712775,,Angie Soto,Twitter for Android,1596636344138469376,False,2022-11-26 22:45:43+00:00,es,['1596636344138469376'],Porque no pudimos sacrificar este mundial y llevar a los jóvenes a vivir su primer mundial y llegarán fogueados al de México peroo noooo televisa llevando su negocio #femexfut #SeleccionMexicana,,,
False,AaronRium,1588217837763657732,En donde tu quieras bebe 😘,AaronRium,TweetDeck,1596636145386913792,False,2022-11-26 22:44:55+00:00,es,['1596636145386913792'],"🗣️ Chicharito se manifestó en redes tras la derrota de México 

https://t.co/NmsuFwnV6j

#TUMundial I #SeleccionMexicana I #Qatar2022",,,
False,DanielSolorsa,460574112,,Daniel Solorsa,Hootsuite Inc.,1596636143780511746,False,2022-11-26 22:44:55+00:00,en,['1596636143780511746'],"NO PUNCH! 😰

Zero goals for Mexico in Qatar 2022...

#SeleccionMexicana #Qatar2022 #qatar #WorldCup #Argentina #afa #MexicodemiVida #Polska #SaudiArabia #CH14 #Poland https://t.co/qWVyPiLKut",,,
False,897alarcon,2733821578,,Alarcón,Twitter for Android,1596636105528717312,False,2022-11-26 22:44:46+00:00,es,['1596636105528717312'],"Y otra cosa coml fregadosss saca al chucky para meter al piojo 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️ 

#MexicoVsArgentina #Qatar2022 #SeleccionMexicana",,,
False,hugazo01,1279556064,,huguinho,Twitter for Android,1596636046741184515,False,2022-11-26 22:44:32+00:00,es,['1596636046741184515'],"¿Quién para sustituir al Tata Martino? ¿Quién para sustituir a Yon de Luisa? ¿Quién para delantero de la Selección Mexicana de Fútbol? ¿QUIÉN?
#FIFAWorldCup 
#MexicoVsArgentina 

#SeleccionMexicana",,,
False,Raqxo_,280814071,Somewhere In Time,Supersonic,Twitter for Android,1596636027179134976,False,2022-11-26 22:44:27+00:00,es,['1596636027179134976'],"La #SeleccionMexicana fue como mi ex, no esperaba nada de ella...
Pero sirvió de pretexto 🍻",,,
False,AntuanVg,1234185595519410177,,AnTuan VG,Twitter Web App,1596635879837437952,False,2022-11-26 22:43:52+00:00,es,['1596635879837437952'],"De los 4 partidos en copa mundial que han disputado #ArgentinavsMexico es la primera vez que 
#México #SeleccionMexicana  no anota gol.",,,
False,DocentesPuebla,1576396347078430721,,Docentes Puebla,Twitter Web App,1596635819351150594,False,2022-11-26 22:43:38+00:00,es,['1596635819351150594'],"#NZDeportes México casi eliminado de Qatar 2022 tras derrota 0-2 ante Argentina. El entrenador Tata Martino no colocó a centro delantero, fue a no perder ya que hubo escaso ataque contra los pibes
.
.
.
#SelecciónMexicana 
#Qatar2022 
https://t.co/3UHN0nfDuI",,,
False,zuritajvz1,1232034040125022211,"Maipú, Chile",𝕁𝕦𝕒𝕟ℙ𝕒ℤ𝕦𝕣𝕚𝕥𝕒 📷 🗣🎙🇨🇱,Twitter for iPhone,1596635806747222016,False,2022-11-26 22:43:35+00:00,en,['1596635806747222016'],Well Mexico never fails to disappoint me at the World Cup 🥲 #mexicoargentina #FIFAWorldCup #SeleccionMexicana https://t.co/bSpPle7MQj,,,
True,ADMEXICO,76682814,México,AD México,Twitter for Android,1596635775382306816,False,2022-11-26 22:43:27+00:00,es,['1596635775382306816'],"Cómo siempre le faltaron piernas a la #SeleccionMexicana 
La liga mexicana no elije a los más superdotados jóvenes y niños mexicanos
Sino a los que pagan mordidas para que sus hijos estén de titulares.",,,
False,blakyberry,195875812,"Jalisco, México",Negro y con suerte !,Twitter for iPhone,1596635743585468419,True,2022-11-26 22:43:19+00:00,es,['1596635743585468419'],"Así en estos momentos @miseleccionmx, con todo el miércoles! #SeleccionMexicana #miseleccionmx https://t.co/lpPapv0vv6",,,
False,KarbeltMoro,1281360410218643458,,karbelt moro,Twitter for iPhone,1596635687721246721,False,2022-11-26 22:43:06+00:00,es,['1596635687721246721'],#SeleccionMexicana la corrupción del fútbol mexicano da frutos y se refleja en la selección nacional. Y por cierto bien dicho tenemos al Caballo de Troya. No hay nada mejor que un mexicano lidere la selección mexicana.,,,
False,SerranovskyMD,398381422,,Doctor Feelgood 🫀,Twitter Web App,1596635605638660096,False,2022-11-26 22:42:47+00:00,es,['1596635605638660096'],"Uriel Antuna y Roberto Alvarado son los peores jugadores mexicanos que he visto en un mundial.

Es el podio junto con el Bofo Bautista en 2010.

#MEX #SeleccionMexicana #Qatar2022",,,
False,Lelefox14,1323633646612418560,Argentina,Lelefox,Twitter for Android,1596635387656552448,False,2022-11-26 22:41:55+00:00,es,['1596635387656552448'],"Antes los equipos mexicanos se crecían contra #Argentina🇦🇷 o #Brasil
Y le jugaban al tu por tu.
Está #SeleccionMexicana no se le ve fuerza, garra, espíritu de lucha.
El peor equipo que e visto en mucho tiempo.
#GraciasTelevisa",,,
False,PiriMazzio,1355204132202811392,,PANRAYADO (Reloaded),Twitter for Android,1596635303804035073,False,2022-11-26 22:41:35+00:00,es,['1596635303804035073'],Quieres hablar de conflicto de interés? pon a un entrenador Argentino al frente de la #SeleccionMexicana El culiao estaba feliz con los goles de Argentina. La concha de su hermana!,,,
False,GradaNorteMX,2722502906,"Sonora, México",Grada Norte,Twitter Web App,1596635171238748160,False,2022-11-26 22:41:03+00:00,es,['1596635171238748160'],#SeleccionMexicana #mejiquito el regreso de los RATONES VERDES  en pleno 2022 si juega @miseleccionmx a no perder generalmente pierden o no @Faitelson_ESPN jugar cada mundial para festejar empate y meter 2 goles!!!! https://t.co/c1LvM5F7Ey,,,
False,MigueUwi_BS,1337946862825959428,,MigueUwi💙✨,Twitter for iPhone,1596635064934318081,False,2022-11-26 22:40:38+00:00,es,['1596635064934318081'],"Martino nunca NUNCA hizo jugar a la selección y hoy jugó al empate (¡y le salió mejor!) porque hasta terminó ganando Argentina (su país).
Martino es un sin vergüenza: “Un Aviador de Aviadores”…
#seleccionmexicana #mexico #TataMartino #rauljimenez #seleccionmexicanadefutbol",,,
False,DXTR124,93319337,,Amilcar Aguilar,Twitter for iPhone,1596634919211782144,False,2022-11-26 22:40:03+00:00,es,['1596634919211782144'],"Que la #SEDENA se va a hacer cargo ahora de la #SelecciónMexicana??
#futbolistasDelBienestar",,,
False,futbolstrikers,1318266526768812033,,Strikers,TweetDeck,1596634905512845312,False,2022-11-26 22:40:00+00:00,es,['1596634905512845312'],"La #SeleccionMexicana perdió ante su similar de Argentina por marcador de 2-0 #Qatar2022  #QatarWorldCup2022  #argentinamexico #mexicoargentina  #Messico #messi   #OchoaDay
https://t.co/QJLydEgmf0",,,
False,OffsideMX_,1443030227475746820,,OffsideMX 🇶🇦🏆,Twitter Web App,1596634873116385280,False,2022-11-26 22:39:52+00:00,es,['1596634873116385280'],"Hoy no solo pierde mexico ,tmb pierde mi familia....
 
#MexicoVsArgentina #SeleccionMexicana https://t.co/LBIfoX9XGy",,,
False,Deportrece,765637819955937280,México,Deportrece,Twitter for iPhone,1596634837452050432,False,2022-11-26 22:39:43+00:00,es,['1596634837452050432'],"@miseleccionmx ojalá les reduzcan el salario pinches pendejos un wey de llanero juega más cabrón que todos ustedes juntos.

#SeleccionMexicana https://t.co/A0UjYLhGHL",,,
False,davydsoccer,72707374,Veranopolis Brasil,David L,Twitter for iPhone,1596634774168547329,False,2022-11-26 22:39:28+00:00,es,['1596634774168547329'],"#FIFAWorldCup  
#FIFAWorldCup2022 
#Qatar2022  
#QatarWorldCup2022
#Qatar 
#qat  
#MundialQatar2022 
#SeleccionMexicana 

Héctor Herrera hizo el trabajo Perfecto que quería el pendejo del Tata Martino https://t.co/ILIV9txawu",quoted,,
False,DiMendez9,2185620055,en casa,Didier Mendez,Twitter for Android,1596634673429348352,False,2022-11-26 22:39:04+00:00,es,['1596634673429348352'],"La #SeleccionMexicana es como tu ex tóxico, te hace creer que esta vez es la chida y te sale con lo de siempre!",,,
False,kikuswako,1532461570403491854,,K Robledo,Twitter for iPhone,1596634573122596864,False,2022-11-26 22:38:40+00:00,es,['1596634573122596864'],"¿Avanzaremos de la Fase de Grupos? 👀

Esto no se acaba hasta que se acaba.

#Qatar2022 #SelecciónMexicana https://t.co/B4c8Ry5ElI",,,
False,TODUPNews,2453177977,"Monterrey, Nuevo León, México",@TODUPNews,Twitter for iPhone,1596633992475787264,False,2022-11-26 22:36:22+00:00,es,['1596633992475787264'],"@Faitelson_ESPN De acuerdo. Y Yon De Luisa? Y Tata Martino? No les toca tu critica? 
#Televisa y #TvAzteca seguirán controlando la #SeleccionMexicana ?",replied_to,,
False,DiegoIvanVera,2208319256,"Ocotlán, Jalisco",Diego Iván Vera #YoLeoComics #YoVoyAlCine,Twitter for iPhone,1596633875836538887,False,2022-11-26 22:35:54+00:00,es,['1596633875836538887'],"Maluma lo volvió a hacer. 

#MexicoVsArgentina #SeleccionMexicana https://t.co/hfZ5Y5samx",,,
False,sergiogrado,47972415,,atrevete.com,Twitter for iPhone,1596633760807944193,False,2022-11-26 22:35:27+00:00,es,['1596633760807944193'],"@SoySimpsonito Los Simpson lo predijeron otra vez… #Predicciones
#SeleccionMexicana 
#Qat 
#FIFAWorldCup 
#Qatar2022 https://t.co/kjmsveZz40",,,
False,jandroDmos,191757968,"Tijuana,Mexico",Alex Mosqueda ✸,Twitter for iPhone,1596633729073483776,False,2022-11-26 22:35:19+00:00,es,['1596633729073483776'],"Que ganó Raúl Jiménez al quedarse en la selección Mexicana y no reconocer que no estaba para este mundial?

Reputación? Está por los suelos.

Que un equipo lo viera jugar? Estoy seguro que ni el America lo contrata.

Dinero? Eso

Orgullo? Creo que vergüenza. 
#SeleccionMexicana",,,
False,SokerPY,1519135266388119552,,Soker PY,TweetDeck,1596633647481643008,False,2022-11-26 22:35:00+00:00,es,['1596633647481643008'],"#Qatar2022  #MEX 

La #SeleccionMexicana ya tiene un nuevo récord en Copas del Mundo, y esto no es bueno, porque son 384 minutos sin gol.

#FIFAWorldCup  ⚽️ 🙁

https://t.co/qebUmjqsnj",,,
False,tw_jmf,568619726,,Jose Manuel Flores,Twitter for iPhone,1596633608625659905,False,2022-11-26 22:34:50+00:00,es,['1596633608625659905'],En algo siempre es constante la selección de mexico 🇲🇽!!! #SeleccionMexicana #MéxicoArgentina https://t.co/Y6NoNwsmBq,,,
False,efrencasas,37997085,"Condechi, Mexico City",Efren Casas,Twitter for iPhone,1596633561100156936,False,2022-11-26 22:34:39+00:00,es,['1596633561100156936'],"Todo era felicidad,                       hasta que argentina nos ganó 🥲 #mexicoargentina #Messico #MexicoEnQatar #SeleccionMexicana",,,
False,aguirre_palm,891001232466231296,,Lalo,Twitter for Android,1596633545056960512,False,2022-11-26 22:34:35+00:00,es,['1596633545056960512'],"👉#IncoNewsNYC 

#TataMartino jugo a favor de #SeleccionArgentina   😁😁😁😁

#SeleccionMexicana   
#QatarWorldCup2022
#Qatar2022   
#ParoDeCamioneros
#ESPNQatarEnStarPlus 
#TyCSportsMundial 
#FOXSportsEnQatar 
Concacaf",,,
False,LeonardoRVzque1,1007282197814968321,,Leonardo R. Vázquez,Twitter for Android,1596633384406913026,False,2022-11-26 22:33:57+00:00,es,['1596633384406913026'],Y no se va a poder 🤔 hasta que no se trabaje diferente. #LigaMx 🤷‍♀️ #SeleccionMexicana https://t.co/220Ccrnaq4,quoted,,
False,TopDeportes10,1547726202839785473,,Top Deportes,Twitter for iPhone,1596633199836540930,False,2022-11-26 22:33:13+00:00,es,['1596633199836540930'],"Los protagonistas del juego dan sus primeras declaraciones 🗣️

Esto dijeron Messi y Martino sobre su victoria y derrota respectivamente ✅❌

#Futbol #seleccionmexicana #TataMartino #Messi #Qatar #Qatar2022 #FIFAWorldCup
https://t.co/43Moe4SMK0",,,
False,OlivierRene,423907358,,René Olivier,Twitter for Android,1596633102066909184,False,2022-11-26 22:32:50+00:00,es,['1596633102066909184'],"@miseleccionmx Eeeyyy @fmf (sí, con minúsculas), ofrezco mis servicios como DT de la #SeleccionMexicana   . Puedo hacer lo mismo (o peor, si me lo piden) que este #VGT   pseudo ""profesor"" #Martino. Garantizo no dar resultados positivos. Sueldo a negociar. #fail 😡😡😡",replied_to,,
False,ariamricz,1378327183723204613,"New York, NY",Ariam 👻 ricz | #AllEyesOnUs,Twitter for iPhone,1596633022425882624,False,2022-11-26 22:32:31+00:00,es,['1596633022425882624'],"#SeleccionMexicana 

Javier Hernández manda un mensaje a través de su Instagram en apoyo a #MEX. 

🗣️ “Todavía se puede, todavia hay muchas posibilidades, todavía nuestro hermoso país puede clasificar a la siguiente ronda”. 

¿Nos imaginamos cosas chingonas? https://t.co/ZrlsEJ1uzV",,,
False,danyfer_782,1432112874,,daniel,Twitter for iPhone,1596632986958856195,False,2022-11-26 22:32:22+00:00,es,['1596632986958856195'],"@miseleccionmx #ElTri #SeleccionMexicana  Lamentable invertir tanto dinero cuando se podrían comprar medicinas, vacunas, comida o arreglar calles y avenidas en el país… https://t.co/KE8JJ675zw",,,
False,kabena76,145827049,,Beka,Twitter for Android,1596632961062838272,False,2022-11-26 22:32:16+00:00,es,['1596632961062838272'],"El diputado local #AlbertoGranados estaba tan emocionado con el equipo que lo rodea para ver la #SeleccionMexicana que no se dieron cuenta que se escribe VICTORIA y no VICORIA.
@XavierCastell18
@arano2015 @ArmandoOrta @lupediazmtz @CongresoTams @zertuchezuani https://t.co/0M4vfs7LAy",,,
False,Taekook079597,1379128520698306561,,Liz⁷ ||TAEKOOK,Twitter for iPhone,1596632938883391490,False,2022-11-26 22:32:11+00:00,es,['1596632938883391490'],Me da exactamente lo mismo el #Mundial y la #SeleccionMexicana,,,
False,TmbTipster,1524558651209314304,,Bets&wmn,Twitter for Android,1596632823892676608,False,2022-11-26 22:31:43+00:00,es,['1596632823892676608'],"Grave error haber dejado en manos de El Tata, la #SelecciónMexicana.
Al parecer el director ofrendó a México ante Argentina.",,,
False,Quimera_Posser,3254695231,,Juan Ladilla,Twitter for Android,1596632807429775360,False,2022-11-26 22:31:39+00:00,es,['1596632807429775360'],"No, compatriotas, México no siempre sueña en jugar el quinto partido, hoy, se sueña con jugar el cuarto. Chale.

#MundialQatar2022
#México #SeleccionMexicana",,,
False,7l4ku1l0,114680356,"Mexico, D.F:",Marcopolo Sanmartin,Blog2Social APP,1596632759543291905,False,2022-11-26 22:31:28+00:00,es,['1596632759543291905'],"Chicharito Hernández se manifiesta tras la derrota de la Selección Mexicana

#Argentina #JavierHernández #México #SelecciónMexicana #Tricolor

https://t.co/nVRxMNc5qy",,,
False,YoanKees,271817231,Ubicación...más que ubicada,Yoan Kees,Twitter for iPhone,1596632555075280900,False,2022-11-26 22:30:39+00:00,es,['1596632555075280900'],"“Perdemos con, empatamos con y le ganamos a” las aspiraciones y el presupuesto que llevamos a cada maldito mundial. #SeleccionMexicana",,,
False,SheLovesWonder,1001150772267110400,Streaming FAMILIA 🎶,Val,Twitter for iPhone,1596632544472367104,False,2022-11-26 22:30:37+00:00,es,['1596632544472367104'],"Mientras los todologos oportunistas como @MikelArriolaP sigan ocupando cargos  ( @FMF ) que sólo buscan el “bisne”, la #SeleccionMexicana ira de mal en peor. 
En este mundial “el globo”se les desinfló ya. https://t.co/OFnfA5mEw4",quoted,,
False,fabianmm_13,306048001,"México, D.F.",Fabian Mendoza Mtz,Twitter for Android,1596632397365354499,False,2022-11-26 22:30:02+00:00,es,['1596632397365354499'],"@Reforma Con la alineación 5 - 3 - 2 jamás meteriamos gol y quizá defenderiamos bien la portería, pero a falta de apoyo en la ofensiva, con 2 jamás ganaríamos! Jugamos como nunca y perdimos como siempre! #Katar2022 #Mundial2022 #MundialQatar2022 #MexicoVsArgentina #SeleccionMexicana",replied_to,,
